booking_id,guest_id,hotel_id,room_id,booking_date,check_in_date,check_out_date,num_guests,booking_status
387,1648,8,351,2022-03-30,2022-05-05,2022-05-09,2,confirmed
388,6572,23,1132,2025-12-02,2025-12-18,2025-12-21,4,confirmed
389,6231,58,2944,2025-07-02,2025-07-09,2025-07-13,3,completed
390,8125,15,771,2021-12-18,2022-01-30,2022-02-02,3,completed
391,5607,6,260,2024-07-16,2024-07-18,2024-07-23,1,completed
392,9579,15,758,2021-05-31,2021-07-12,2021-07-13,3,completed
393,5637,54,2751,2022-09-19,2022-10-03,2022-10-08,1,completed
394,6847,9,418,2022-01-11,2022-01-17,2022-01-20,2,completed
395,4055,29,1469,2023-01-07,2023-03-01,2023-03-02,1,confirmed
396,5202,54,2759,2022-12-23,2023-02-07,2023-02-17,2,completed
397,6970,17,830,2021-12-21,2021-12-22,2021-12-27,1,completed
398,8375,51,2653,2023-06-25,2023-06-25,2023-06-27,1,completed
399,6946,37,1883,2021-05-25,2021-06-21,2021-06-25,2,cancelled
400,9793,22,1080,2023-04-13,2023-06-12,2023-06-16,3,confirmed
401,533,46,2378,2024-12-10,2025-01-16,2025-01-20,2,completed
402,6862,29,1467,2024-08-18,2024-10-17,2024-10-22,2,cancelled
403,4595,51,2626,2025-06-26,2025-08-23,2025-08-28,1,completed
404,5056,33,1679,2025-08-27,2025-10-08,2025-10-18,2,completed
405,937,10,467,2024-05-04,2024-05-29,2024-06-03,1,completed
406,2372,36,1830,2025-05-22,2025-05-28,2025-06-01,2,cancelled
407,7724,24,1219,2023-01-01,2023-01-30,2023-02-02,1,cancelled
408,1806,46,2378,2022-07-07,2022-08-23,2022-08-26,3,completed
409,3180,58,2938,2023-11-22,2023-12-04,2023-12-11,2,completed
410,7142,57,2924,2022-04-01,2022-04-06,2022-04-13,2,completed
411,9589,31,1574,2021-08-26,2021-09-01,2021-09-05,4,completed
412,2410,44,2273,2021-06-25,2021-08-23,2021-09-02,2,completed
413,6387,58,2954,2025-06-17,2025-07-15,2025-07-16,2,cancelled
414,8344,8,369,2021-10-12,2021-10-17,2021-10-21,4,completed
415,3746,53,2705,2021-10-13,2021-11-17,2021-11-18,1,cancelled
416,5280,29,1466,2024-09-04,2024-10-23,2024-10-26,1,completed
417,5882,9,424,2023-10-19,2023-11-19,2023-11-23,3,confirmed
418,5674,55,2786,2023-02-01,2023-02-04,2023-02-11,3,completed
419,838,1,12,2021-01-01,2021-01-13,2021-01-14,2,completed
420,9183,32,1591,2025-10-23,2025-12-22,2025-12-24,3,completed
421,906,11,541,2022-09-12,2022-10-10,2022-10-13,1,completed
422,3896,42,2186,2021-03-01,2021-04-08,2021-04-10,2,completed
423,4476,27,1371,2024-10-22,2024-11-13,2024-11-16,1,completed
424,8790,46,2403,2021-09-30,2021-10-27,2021-10-29,1,completed
425,732,5,214,2025-08-20,2025-08-28,2025-08-31,1,completed
426,795,56,2894,2022-09-20,2022-10-05,2022-10-06,1,completed
427,1648,35,1775,2021-11-18,2021-11-24,2021-11-25,2,cancelled
428,5926,51,2627,2021-11-17,2021-12-22,2021-12-23,1,completed
429,6337,34,1726,2024-12-27,2025-01-22,2025-01-27,1,cancelled
430,3893,35,1792,2024-10-12,2024-10-17,2024-10-21,4,completed
431,4023,48,2497,2024-03-28,2024-05-14,2024-05-15,3,completed
432,7965,28,1421,2022-01-12,2022-01-13,2022-01-14,1,completed
433,4211,45,2305,2025-04-18,2025-05-18,2025-05-19,4,completed
434,1871,28,1406,2022-05-11,2022-07-05,2022-07-08,3,completed
435,1708,12,590,2023-07-06,2023-07-29,2023-07-30,1,confirmed
436,9571,49,2524,2024-05-18,2024-06-28,2024-06-30,3,completed
437,5954,27,1366,2023-08-01,2023-08-26,2023-08-27,4,completed
438,1883,39,1997,2023-07-13,2023-07-18,2023-07-21,4,cancelled
439,1906,45,2346,2025-02-18,2025-03-17,2025-03-18,3,cancelled
440,6567,7,314,2025-01-06,2025-02-28,2025-03-03,4,completed
441,8912,15,739,2023-01-20,2023-02-02,2023-02-04,2,completed
442,8921,55,2843,2023-07-16,2023-09-06,2023-09-10,2,completed
443,2291,14,707,2024-09-24,2024-09-28,2024-09-30,4,completed
444,6247,12,626,2023-05-06,2023-05-19,2023-05-21,1,confirmed
445,1174,52,2679,2023-03-21,2023-05-03,2023-05-08,1,completed
446,6138,12,600,2023-10-07,2023-11-14,2023-11-16,4,completed
447,3395,57,2927,2022-04-29,2022-06-21,2022-06-24,3,completed
448,6179,35,1818,2024-01-31,2024-03-03,2024-03-05,1,completed
449,3547,25,1247,2021-01-01,2021-01-07,2021-01-08,2,cancelled
450,6580,47,2422,2024-09-27,2024-11-14,2024-11-19,2,completed
451,2376,50,2611,2024-03-21,2024-05-01,2024-05-02,1,cancelled
452,6281,22,1114,2022-03-31,2022-04-02,2022-04-04,1,completed
453,6179,48,2467,2024-02-26,2024-03-31,2024-04-01,2,completed
454,8415,11,520,2023-08-29,2023-09-10,2023-09-11,1,confirmed
455,7313,45,2344,2024-07-07,2024-08-28,2024-08-29,4,completed
456,8616,40,2071,2024-07-31,2024-09-05,2024-09-07,3,completed
457,9530,40,2066,2024-06-12,2024-07-02,2024-07-06,2,cancelled
458,1745,32,1602,2021-06-22,2021-08-15,2021-08-17,3,completed
459,6841,23,1154,2025-01-11,2025-02-19,2025-02-20,1,completed
460,155,28,1395,2023-08-16,2023-10-06,2023-10-08,3,completed
461,6659,56,2861,2021-07-01,2021-07-13,2021-07-27,2,completed
462,9772,30,1526,2025-07-12,2025-09-02,2025-09-04,4,cancelled
463,1694,27,1366,2022-09-04,2022-09-17,2022-09-21,1,completed
464,1453,37,1881,2023-10-29,2023-12-13,2023-12-20,1,completed
465,6422,34,1729,2024-10-12,2024-11-29,2024-11-30,1,cancelled
466,8186,5,226,2023-08-20,2023-10-09,2023-10-11,2,completed
467,1883,25,1247,2025-06-20,2025-07-02,2025-07-16,1,completed
468,3967,5,229,2024-05-21,2024-06-11,2024-06-18,1,completed
469,744,20,1015,2024-05-03,2024-05-18,2024-05-23,2,completed
470,9853,23,1168,2022-07-11,2022-08-29,2022-08-31,2,completed
471,5600,45,2346,2025-06-26,2025-08-08,2025-08-15,1,completed
472,2510,31,1561,2024-12-31,2025-02-09,2025-02-11,3,cancelled
473,5604,7,334,2025-05-23,2025-07-15,2025-07-17,2,completed
474,5287,36,1823,2024-05-16,2024-07-12,2024-07-16,3,completed
475,8087,56,2872,2021-12-28,2022-01-03,2022-01-10,2,completed
476,3079,26,1317,2021-02-12,2021-03-18,2021-03-19,3,completed
477,5866,17,830,2025-06-29,2025-08-17,2025-08-19,3,completed
478,3830,7,326,2023-03-06,2023-03-09,2023-03-11,1,completed
479,7706,39,2025,2023-11-13,2023-12-04,2023-12-08,1,completed
480,9620,28,1435,2024-07-22,2024-09-16,2024-09-18,4,completed
481,2222,41,2107,2024-12-17,2025-02-02,2025-02-03,2,completed
482,1764,30,1533,2024-07-14,2024-07-26,2024-07-31,1,completed
483,6858,26,1298,2021-04-29,2021-05-12,2021-05-13,4,cancelled
484,3148,60,3068,2023-06-03,2023-07-17,2023-07-18,4,confirmed
485,3709,46,2375,2021-01-12,2021-01-23,2021-01-27,2,completed
486,2798,48,2483,2021-06-09,2021-07-12,2021-07-16,2,completed
487,1005,27,1371,2022-05-04,2022-05-19,2022-05-21,3,completed
488,237,7,340,2021-07-05,2021-07-24,2021-07-28,2,completed
489,4859,49,2554,2025-11-14,2025-11-23,2025-11-30,1,completed
490,2578,45,2328,2022-03-30,2022-05-17,2022-05-22,3,completed
491,7197,27,1350,2024-12-02,2024-12-07,2024-12-14,4,confirmed
492,1068,22,1102,2022-05-26,2022-07-16,2022-07-17,1,completed
493,5062,32,1631,2021-12-22,2022-01-30,2022-02-03,2,completed
494,7659,3,138,2022-09-22,2022-09-30,2022-10-05,3,completed
495,1530,44,2276,2024-05-04,2024-07-01,2024-07-02,4,completed
496,1247,43,2199,2021-02-05,2021-02-25,2021-03-01,3,completed
497,2970,48,2471,2021-03-03,2021-03-14,2021-03-18,4,cancelled
498,6253,28,1428,2024-08-25,2024-09-21,2024-10-01,2,completed
499,9337,23,1135,2022-04-15,2022-04-20,2022-04-23,1,completed
500,1072,41,2096,2024-04-08,2024-05-31,2024-06-04,2,completed
501,5007,9,405,2024-08-22,2024-08-31,2024-09-04,4,completed
502,6958,44,2247,2023-10-30,2023-11-16,2023-11-20,2,completed
503,4914,44,2269,2023-11-10,2024-01-09,2024-01-13,2,cancelled
504,7744,24,1176,2025-01-23,2025-02-19,2025-02-22,3,completed
505,611,33,1684,2025-03-19,2025-05-09,2025-05-14,3,completed
506,4082,47,2443,2021-11-19,2021-12-28,2021-12-30,3,completed
507,5629,2,72,2022-05-14,2022-07-05,2022-07-07,3,completed
508,2673,49,2554,2024-06-18,2024-07-21,2024-07-28,3,completed
509,9975,18,920,2023-07-17,2023-09-10,2023-09-15,4,confirmed
510,9914,56,2873,2022-07-15,2022-08-04,2022-08-06,4,completed
511,6634,22,1078,2022-04-24,2022-06-14,2022-06-17,2,completed
512,75,3,141,2022-06-14,2022-07-16,2022-07-17,2,completed
513,4502,19,970,2025-01-09,2025-02-03,2025-02-07,4,completed
514,7041,29,1490,2023-12-24,2024-01-09,2024-01-13,4,completed
515,1745,30,1504,2025-09-29,2025-11-22,2025-11-29,1,completed
516,1393,55,2809,2024-06-21,2024-06-26,2024-06-29,2,confirmed
517,8579,17,852,2021-06-30,2021-07-30,2021-08-01,4,completed
518,7081,47,2428,2021-01-01,2021-01-01,2021-01-05,4,completed
519,328,44,2242,2023-02-09,2023-02-27,2023-03-02,2,completed
520,3350,19,967,2022-02-06,2022-03-01,2022-03-11,4,completed
521,9429,34,1739,2021-01-01,2021-02-08,2021-02-15,1,completed
522,5491,51,2638,2023-03-12,2023-04-17,2023-04-24,2,completed
523,7938,22,1095,2021-02-18,2021-04-04,2021-04-05,3,completed
524,2916,51,2647,2023-04-18,2023-06-10,2023-06-11,2,completed
525,5426,52,2679,2021-09-10,2021-09-12,2021-09-14,3,completed
526,913,56,2889,2025-10-06,2025-10-26,2025-10-28,4,completed
527,7010,48,2471,2025-02-03,2025-03-28,2025-03-30,1,completed
528,6739,49,2534,2023-10-21,2023-11-26,2023-11-30,4,cancelled
529,9164,56,2849,2024-09-16,2024-10-06,2024-10-08,2,completed
530,311,47,2413,2021-01-01,2021-02-14,2021-02-19,4,completed
531,9000,37,1902,2024-03-26,2024-05-16,2024-05-18,2,completed
532,26,49,2537,2024-06-15,2024-08-09,2024-08-16,4,completed
533,7532,23,1154,2023-02-07,2023-02-10,2023-02-15,4,completed
534,5367,27,1337,2021-02-28,2021-04-16,2021-04-26,3,completed
535,4982,44,2254,2022-02-21,2022-03-09,2022-03-13,4,completed
536,4008,15,744,2023-12-28,2024-01-06,2024-01-07,3,cancelled
537,7205,44,2262,2021-05-09,2021-07-01,2021-07-04,1,completed
538,7349,57,2915,2025-08-16,2025-09-13,2025-09-14,3,completed
539,7553,30,1530,2021-10-26,2021-12-21,2021-12-25,2,confirmed
540,6430,29,1487,2022-09-02,2022-10-04,2022-10-08,4,completed
541,8125,17,855,2025-03-25,2025-05-03,2025-05-10,3,completed
542,3923,19,955,2024-11-23,2024-12-30,2025-01-01,2,completed
543,7310,48,2507,2025-04-10,2025-06-01,2025-06-03,2,completed
544,7803,25,1262,2023-04-22,2023-05-10,2023-05-13,2,confirmed
545,370,56,2876,2023-05-08,2023-05-13,2023-05-16,4,completed
546,5747,13,648,2021-05-13,2021-06-30,2021-07-01,2,completed
547,3408,4,165,2025-04-20,2025-06-04,2025-06-05,3,confirmed
548,549,51,2638,2022-12-19,2023-02-03,2023-02-05,2,completed
549,4760,47,2424,2022-10-15,2022-12-05,2022-12-07,4,completed
550,5988,16,798,2021-11-11,2022-01-05,2022-01-12,4,completed
551,7043,3,99,2025-10-15,2025-10-31,2025-11-10,1,completed
552,1150,4,177,2025-06-09,2025-07-27,2025-07-29,4,completed
553,1275,6,282,2024-10-11,2024-11-12,2024-11-17,4,completed
554,5151,6,249,2023-12-02,2024-01-27,2024-01-28,2,completed
555,7338,51,2629,2023-03-15,2023-04-03,2023-04-06,4,completed
556,7352,28,1450,2021-05-23,2021-07-10,2021-07-13,4,completed
557,1,18,910,2023-07-09,2023-08-04,2023-08-08,4,completed
558,8972,57,2910,2024-11-04,2024-12-21,2024-12-25,2,completed
559,6044,26,1287,2024-05-13,2024-05-14,2024-05-17,1,completed
560,4526,46,2367,2024-11-23,2024-12-07,2024-12-09,2,confirmed
561,9409,46,2368,2023-09-26,2023-10-14,2023-10-17,3,completed
562,4559,54,2759,2024-09-21,2024-10-25,2024-10-27,2,completed
563,1100,17,827,2022-11-02,2022-12-28,2022-12-29,4,confirmed
564,6162,3,137,2023-07-27,2023-09-20,2023-09-22,1,cancelled
565,4151,30,1535,2022-10-29,2022-11-27,2022-11-29,3,completed
566,2101,1,13,2022-10-15,2022-11-02,2022-11-06,2,confirmed
567,3702,51,2644,2023-07-21,2023-09-12,2023-09-16,1,completed
568,8803,59,3029,2023-03-04,2023-04-28,2023-04-30,4,completed
569,4956,7,319,2021-05-07,2021-07-04,2021-07-14,2,completed
570,142,10,466,2023-11-02,2023-11-19,2023-11-21,4,completed
571,5215,35,1808,2021-04-11,2021-06-10,2021-06-12,3,completed
572,2750,45,2308,2023-09-09,2023-09-29,2023-10-02,1,completed
573,9460,34,1738,2024-10-27,2024-12-16,2024-12-23,2,completed
574,9077,25,1254,2022-11-18,2023-01-10,2023-01-15,1,completed
575,6174,30,1525,2025-03-20,2025-04-02,2025-04-06,1,completed
576,9628,15,757,2023-11-21,2023-12-27,2024-01-01,1,confirmed
577,910,13,663,2021-03-20,2021-05-14,2021-05-19,3,completed
578,2083,46,2395,2025-06-03,2025-07-31,2025-08-02,3,cancelled
579,9409,30,1518,2025-02-18,2025-04-12,2025-04-17,1,completed
580,2841,5,231,2022-08-10,2022-10-06,2022-10-08,1,cancelled
581,1428,19,969,2023-03-19,2023-04-03,2023-04-04,3,confirmed
582,5939,13,632,2021-05-07,2021-05-09,2021-05-11,3,cancelled
583,4864,1,29,2023-05-12,2023-06-23,2023-06-26,1,completed
584,6673,24,1209,2023-12-12,2024-01-30,2024-02-01,4,completed
585,6665,48,2504,2022-04-13,2022-05-02,2022-05-06,3,completed
586,1961,51,2647,2025-01-21,2025-02-28,2025-03-14,2,completed
587,6662,40,2055,2022-11-04,2022-11-30,2022-12-02,1,completed
588,1688,2,70,2021-06-17,2021-08-03,2021-08-10,4,completed
589,1529,2,47,2025-01-29,2025-03-24,2025-03-31,2,completed
590,2623,43,2211,2021-09-25,2021-10-02,2021-10-07,2,completed
591,6839,53,2728,2021-09-10,2021-09-15,2021-09-17,4,completed
592,5831,60,3066,2021-11-22,2021-12-16,2021-12-20,4,completed
593,2393,2,77,2022-01-01,2022-02-01,2022-02-05,1,completed
594,64,1,23,2024-01-28,2024-03-10,2024-03-12,3,completed
595,8066,9,436,2021-08-31,2021-09-29,2021-10-02,2,confirmed
596,2588,10,445,2021-02-23,2021-04-06,2021-04-16,3,completed
597,9157,22,1115,2023-09-22,2023-10-08,2023-10-12,4,completed
598,2001,10,483,2022-11-27,2022-12-18,2022-12-19,1,cancelled
599,5427,44,2268,2025-11-06,2025-12-17,2025-12-24,2,confirmed
600,8455,26,1267,2025-06-21,2025-07-09,2025-07-11,2,completed
601,2981,17,824,2023-03-15,2023-05-08,2023-05-13,4,completed
602,4318,29,1478,2024-10-29,2024-11-19,2024-12-03,1,confirmed
603,4214,56,2851,2024-06-07,2024-07-23,2024-07-26,3,completed
604,7138,26,1327,2024-11-07,2024-11-09,2024-11-11,4,confirmed
605,5395,41,2117,2023-05-20,2023-06-03,2023-06-08,4,completed
606,8698,33,1716,2023-09-17,2023-11-12,2023-11-15,4,completed
607,3894,5,212,2023-03-06,2023-03-09,2023-03-13,2,completed
608,2262,54,2766,2021-02-11,2021-02-17,2021-02-24,2,completed
609,9110,25,1233,2022-06-20,2022-07-27,2022-07-30,4,completed
610,1305,49,2555,2024-05-13,2024-06-14,2024-06-15,3,confirmed
611,1987,49,2565,2025-01-02,2025-02-04,2025-02-06,3,completed
612,4029,36,1829,2024-12-22,2025-01-10,2025-01-13,1,confirmed
613,4254,30,1539,2025-01-14,2025-02-06,2025-02-07,4,cancelled
614,2100,36,1834,2024-04-15,2024-04-20,2024-04-22,4,completed
615,7770,14,678,2025-06-22,2025-08-07,2025-08-10,4,cancelled
616,8085,1,36,2022-04-21,2022-06-08,2022-06-15,4,completed
617,5436,25,1242,2024-04-06,2024-04-29,2024-05-06,2,completed
618,2603,34,1729,2025-01-08,2025-01-08,2025-01-11,1,completed
619,8634,14,690,2022-05-16,2022-05-18,2022-05-20,3,completed
620,6998,35,1802,2022-07-12,2022-09-03,2022-09-07,4,completed
621,8114,33,1658,2024-05-18,2024-06-04,2024-06-14,2,completed
622,7859,18,910,2022-06-06,2022-07-29,2022-08-01,3,completed
623,2402,6,258,2022-12-28,2023-01-02,2023-01-06,3,completed
624,5647,44,2286,2024-11-13,2024-12-23,2024-12-25,4,cancelled
625,4499,35,1801,2023-07-21,2023-07-26,2023-08-05,1,completed
626,4770,34,1743,2024-09-03,2024-11-01,2024-11-08,4,cancelled
627,5296,49,2526,2025-09-08,2025-09-15,2025-09-19,4,completed
628,6954,17,845,2022-03-09,2022-04-04,2022-04-06,3,completed
629,1179,50,2588,2025-04-25,2025-05-14,2025-05-18,4,completed
630,7219,34,1746,2022-05-02,2022-05-02,2022-05-12,1,completed
631,9269,14,715,2025-02-06,2025-02-17,2025-02-20,1,confirmed
632,6489,51,2624,2025-07-25,2025-09-11,2025-09-12,4,completed
633,2544,12,598,2021-10-07,2021-10-24,2021-10-25,2,completed
634,5003,50,2608,2024-04-20,2024-05-14,2024-05-16,1,completed
635,9302,41,2104,2023-06-09,2023-06-12,2023-06-16,1,completed
636,4499,1,14,2022-01-03,2022-02-07,2022-02-14,3,confirmed
637,3591,29,1500,2022-03-16,2022-05-11,2022-05-13,4,completed
638,7963,7,328,2022-10-05,2022-10-31,2022-11-02,3,completed
639,4015,38,1931,2023-01-19,2023-03-16,2023-03-17,3,completed
640,6602,41,2089,2023-09-03,2023-10-13,2023-10-14,2,completed
641,6474,60,3060,2024-06-26,2024-07-02,2024-07-05,2,completed
642,8696,53,2718,2023-03-09,2023-04-18,2023-04-21,2,completed
643,8214,24,1217,2021-03-24,2021-03-29,2021-03-31,3,completed
644,5259,47,2421,2024-02-14,2024-02-15,2024-02-17,4,completed
645,5574,56,2866,2023-12-03,2024-01-30,2024-01-31,2,cancelled
646,6829,17,837,2024-04-28,2024-05-28,2024-05-30,3,completed
647,4728,48,2499,2021-01-01,2021-01-06,2021-01-09,1,completed
648,7873,54,2750,2021-04-22,2021-06-18,2021-06-22,1,completed
649,9948,33,1661,2023-07-01,2023-07-24,2023-07-27,3,confirmed
650,4898,7,325,2024-05-01,2024-05-22,2024-05-27,1,cancelled
651,7037,59,3012,2024-05-21,2024-06-23,2024-06-26,2,completed
652,8477,50,2607,2022-10-21,2022-11-20,2022-11-24,4,completed
653,7117,23,1145,2025-03-21,2025-05-17,2025-05-19,1,confirmed
654,5926,21,1041,2024-12-15,2025-01-25,2025-01-29,2,completed
655,5013,15,765,2023-12-05,2024-01-05,2024-01-08,4,confirmed
656,9236,12,581,2024-12-20,2025-01-26,2025-01-27,1,completed
657,7977,26,1326,2024-09-28,2024-11-22,2024-11-24,2,confirmed
658,5898,38,1951,2023-08-11,2023-08-14,2023-08-15,1,completed
659,2017,22,1117,2022-04-08,2022-06-01,2022-06-04,3,cancelled
660,4307,16,819,2021-04-15,2021-05-27,2021-06-01,4,completed
661,2188,12,608,2022-12-18,2023-01-19,2023-01-22,3,completed
662,1702,15,759,2022-05-23,2022-07-08,2022-07-12,3,completed
663,1561,26,1300,2022-10-13,2022-11-05,2022-11-12,3,completed
664,2485,16,786,2023-12-12,2024-01-04,2024-01-06,1,completed
665,9537,51,2634,2023-09-04,2023-09-23,2023-09-27,3,completed
666,8218,7,332,2023-02-14,2023-04-05,2023-04-06,3,completed
667,1927,50,2578,2023-04-08,2023-04-21,2023-04-23,3,completed
668,7276,1,20,2021-01-22,2021-02-07,2021-02-10,4,completed
669,1574,17,855,2024-08-18,2024-10-03,2024-10-06,2,completed
670,4766,8,377,2022-11-11,2022-12-17,2022-12-21,1,completed
671,8491,46,2370,2023-09-27,2023-10-20,2023-10-30,4,completed
672,608,8,371,2021-01-01,2021-02-22,2021-02-24,1,completed
673,1276,30,1525,2024-05-04,2024-06-15,2024-06-19,1,completed
674,7182,48,2453,2023-01-05,2023-02-24,2023-02-27,1,completed
675,8010,35,1783,2024-10-07,2024-12-06,2024-12-09,3,completed
676,1604,26,1323,2024-10-26,2024-12-12,2024-12-14,2,completed
677,9006,50,2603,2023-04-06,2023-05-19,2023-05-22,2,cancelled
678,7020,32,1617,2022-12-05,2023-01-24,2023-01-31,4,completed
679,746,32,1594,2023-06-16,2023-07-20,2023-07-21,3,completed
680,1399,14,700,2025-06-23,2025-06-29,2025-07-01,1,completed
681,1220,18,876,2021-02-08,2021-04-07,2021-04-11,2,completed
682,8070,41,2111,2024-05-18,2024-06-12,2024-06-14,2,completed
683,5139,31,1580,2023-03-07,2023-04-28,2023-05-01,3,completed
684,8523,2,56,2024-10-15,2024-12-11,2024-12-16,1,completed
685,7476,44,2282,2022-02-23,2022-04-13,2022-04-18,3,completed
686,9187,53,2705,2023-02-06,2023-03-10,2023-03-15,3,cancelled
687,2974,43,2221,2022-04-01,2022-05-01,2022-05-08,3,completed
688,1120,10,500,2023-10-02,2023-11-04,2023-11-11,1,completed
689,1450,52,2669,2024-09-26,2024-10-08,2024-10-09,2,completed
690,1238,17,834,2022-09-02,2022-10-23,2022-10-30,1,completed
691,9595,32,1656,2024-02-28,2024-03-08,2024-03-13,3,completed
692,6461,49,2539,2023-06-04,2023-07-14,2023-07-24,4,completed
693,6100,45,2320,2021-11-15,2022-01-06,2022-01-08,3,completed
694,1252,8,375,2021-06-05,2021-07-19,2021-07-24,3,completed
695,1399,14,719,2023-07-10,2023-07-11,2023-07-13,2,completed
696,950,14,683,2024-10-17,2024-11-14,2024-11-17,4,completed
697,8405,20,1020,2021-05-28,2021-07-24,2021-07-27,4,completed
698,1316,17,848,2024-10-04,2024-10-05,2024-10-06,3,completed
699,8557,16,789,2022-05-10,2022-05-13,2022-05-15,1,completed
700,3025,29,1463,2023-12-22,2024-01-15,2024-01-17,1,confirmed
701,8326,31,1569,2022-07-21,2022-08-20,2022-08-23,1,confirmed
702,6911,43,2225,2023-05-08,2023-06-11,2023-06-12,4,cancelled
703,6181,10,491,2024-04-21,2024-05-21,2024-05-23,4,completed
704,1077,41,2125,2021-12-15,2022-01-15,2022-01-25,3,confirmed
705,8940,34,1752,2023-02-06,2023-03-20,2023-03-23,4,completed
706,9410,15,740,2022-02-26,2022-04-09,2022-04-16,3,cancelled
707,5383,51,2637,2022-05-12,2022-06-10,2022-06-14,1,completed
708,6575,3,139,2024-11-23,2025-01-10,2025-01-17,1,cancelled
709,6340,51,2628,2025-06-17,2025-06-19,2025-06-24,4,completed
710,254,15,757,2021-08-14,2021-09-25,2021-09-27,4,completed
711,870,8,377,2021-04-29,2021-05-22,2021-05-26,1,completed
712,3078,26,1300,2021-09-20,2021-10-19,2021-10-22,4,completed
713,4543,12,578,2022-11-08,2022-11-12,2022-11-19,4,completed
714,2270,50,2587,2021-12-18,2021-12-18,2021-12-21,1,confirmed
715,6938,37,1857,2024-01-04,2024-02-02,2024-02-06,3,completed
716,8428,1,10,2025-09-30,2025-11-07,2025-11-12,3,cancelled
717,8934,15,770,2025-07-10,2025-08-22,2025-08-24,1,completed
718,70,27,1351,2023-05-18,2023-07-08,2023-07-10,1,completed
719,7865,20,992,2022-05-22,2022-06-04,2022-06-06,3,completed
720,2001,2,54,2025-02-10,2025-02-13,2025-02-14,1,completed
721,2467,59,3008,2022-01-02,2022-01-23,2022-01-24,4,completed
722,9278,38,1922,2022-02-08,2022-03-28,2022-03-30,4,completed
