payment_id,booking_id,payment_date,amount,payment_method,payment_status
615,615,2025-06-23,299.3,credit_card,refunded
616,616,2022-04-24,2581.28,credit_card,paid
617,617,2024-04-08,1929.12,credit_card,paid
618,618,2025-01-09,849.57,paypal,paid
619,619,2022-05-19,474.34,paypal,paid
620,620,2022-07-14,404.32,debit_card,paid
621,621,2024-05-20,1175.57,paypal,paid
622,622,2022-06-07,684.31,debit_card,paid
623,623,2022-12-31,1219.19,debit_card,paid
624,624,2024-11-14,309.31,paypal,pending
625,625,2023-07-23,984.97,paypal,paid
626,626,2024-09-03,1447.85,credit_card,pending
627,627,2025-09-10,1306.31,debit_card,paid
628,628,2022-03-12,214.2,cash,paid
629,629,2025-04-27,812.39,paypal,paid
630,630,2022-05-04,3324.53,debit_card,paid
631,631,2025-02-06,313.2,credit_card,paid
632,632,2025-07-27,120.23,credit_card,paid
633,633,2021-10-07,355.33,credit_card,paid
634,634,2024-04-21,619.32,paypal,paid
635,635,2023-06-11,604.05,credit_card,paid
636,636,2022-01-03,2843.64,paypal,paid
637,637,2022-03-18,521.36,paypal,paid
638,638,2022-10-05,820.3,credit_card,paid
639,639,2023-01-22,181.97,debit_card,paid
640,640,2023-09-06,154.5,debit_card,paid
641,641,2024-06-29,292.82,credit_card,paid
642,642,2023-03-09,620.33,debit_card,paid
643,643,2021-03-25,603.5,paypal,paid
644,644,2024-02-14,184.9,debit_card,paid
645,645,2023-12-06,249.63,cash,pending
646,646,2024-04-29,739.58,paypal,paid
647,647,2021-01-02,1206.69,paypal,paid
648,648,2021-04-24,615.14,cash,paid
649,649,2023-07-01,385.93,paypal,paid
650,650,2024-05-02,2293.69,credit_card,refunded
651,651,2024-05-24,1139.81,cash,paid
652,652,2022-10-23,806.73,credit_card,paid
653,653,2025-03-21,524.59,debit_card,paid
654,654,2024-12-15,396.91,cash,paid
655,655,2023-12-07,1252.75,credit_card,pending
656,656,2024-12-23,231.44,debit_card,paid
657,657,2024-10-01,651.29,credit_card,paid
658,658,2023-08-14,163.09,debit_card,paid
659,659,2022-04-10,722.49,cash,refunded
660,660,2021-04-17,1702.53,debit_card,paid
661,661,2022-12-18,1114.98,debit_card,paid
662,662,2022-05-23,1211.16,paypal,paid
663,663,2022-10-13,630.46,credit_card,paid
664,664,2023-12-14,482.73,debit_card,paid
665,665,2023-09-04,1272.98,paypal,paid
666,666,2023-02-17,221.07,credit_card,paid
667,667,2023-04-08,651.54,debit_card,paid
668,668,2021-01-23,623.69,paypal,paid
669,669,2024-08-21,373.54,debit_card,paid
670,670,2022-11-13,316.15,debit_card,paid
671,671,2023-09-27,1537.5,cash,paid
672,672,2021-01-01,494.15,credit_card,paid
673,673,2024-05-05,881.85,cash,paid
674,674,2023-01-08,697.14,debit_card,paid
675,675,2024-10-08,564.1,credit_card,paid
676,676,2024-10-29,176.06,cash,paid
677,677,2023-04-07,890.01,paypal,refunded
678,678,2022-12-06,1252.27,cash,paid
679,679,2023-06-16,182.48,debit_card,paid
680,680,2025-06-24,184.86,credit_card,paid
681,681,2021-02-11,2003.56,credit_card,paid
682,682,2024-05-19,285.92,cash,paid
683,683,2023-03-07,798.43,credit_card,paid
684,684,2024-10-17,1996.26,cash,paid
685,685,2022-02-24,769.66,cash,paid
686,686,2023-02-06,948.84,paypal,refunded
687,687,2022-04-01,2054.15,credit_card,paid
688,688,2023-10-05,1872.76,cash,paid
689,689,2024-09-29,348.15,paypal,paid
690,690,2022-09-04,1854.1,paypal,paid
691,691,2024-02-28,1186.73,debit_card,paid
692,692,2023-06-06,1210.15,paypal,paid
693,693,2021-11-18,254.2,paypal,paid
694,694,2021-06-06,1395.66,credit_card,paid
695,695,2023-07-10,979.57,debit_card,paid
696,696,2024-10-17,620.45,credit_card,paid
697,697,2021-05-29,709.96,credit_card,paid
698,698,2024-10-07,120.09,debit_card,paid
699,699,2022-05-10,228.61,cash,paid
700,700,2023-12-22,305.92,debit_card,paid
701,701,2022-07-23,805.06,debit_card,paid
702,702,2023-05-08,103.25,paypal,refunded
703,703,2024-04-21,466.37,paypal,paid
704,704,2021-12-18,1479.48,paypal,paid
705,705,2023-02-06,938.97,cash,paid
706,706,2022-02-27,3142.85,cash,refunded
707,707,2022-05-14,529.77,cash,paid
708,708,2024-11-25,1754.09,paypal,refunded
709,709,2025-06-17,894.82,debit_card,paid
710,710,2021-08-14,889.76,paypal,paid
711,711,2021-04-29,346.47,credit_card,paid
712,712,2021-09-23,249.12,paypal,paid
713,713,2022-11-09,1768.32,credit_card,paid
714,714,2021-12-19,1041.08,paypal,paid
715,715,2024-01-04,1507.41,debit_card,paid
716,716,2025-10-03,1045.16,cash,pending
717,717,2025-07-11,611.23,cash,paid
718,718,2023-05-20,688.42,credit_card,paid
719,719,2022-05-23,1019.17,cash,paid
720,720,2025-02-10,105.94,credit_card,paid
721,721,2022-01-04,193.16,cash,paid
722,722,2022-02-10,885.35,paypal,paid
723,723,2021-05-06,1297.94,cash,paid
724,724,2023-05-20,1086.42,cash,paid
725,725,2021-01-01,254.52,credit_card,paid
726,726,2022-02-11,887.33,debit_card,paid
727,727,2023-06-17,706.2,cash,paid
728,728,2022-02-06,352.17,debit_card,paid
729,729,2024-06-14,500.67,cash,refunded
730,730,2024-02-17,861.15,credit_card,paid
731,731,2022-06-05,5638.65,debit_card,paid
732,732,2023-11-22,621.11,paypal,paid
733,733,2023-12-25,97.77,debit_card,paid
734,734,2021-03-01,1431.98,credit_card,paid
735,735,2025-05-11,245.67,credit_card,paid
736,736,2023-07-04,566.6,paypal,paid
737,737,2023-07-01,111.87,cash,paid
738,738,2022-08-14,466.93,cash,paid
739,739,2024-04-20,1434.49,credit_card,paid
740,740,2023-01-01,510.41,cash,paid
741,741,2021-08-10,960.62,cash,paid
742,742,2025-11-24,607.04,debit_card,paid
743,743,2021-09-25,370.76,debit_card,paid
744,744,2025-04-01,264.27,debit_card,paid
745,745,2024-01-31,274.82,debit_card,refunded
746,746,2024-08-12,2592.21,credit_card,pending
747,747,2022-05-03,164.68,credit_card,refunded
748,748,2021-01-03,1212.45,paypal,paid
749,749,2024-10-25,740.25,cash,pending
750,750,2023-05-22,991.9,paypal,paid
751,751,2021-09-23,777.52,paypal,paid
752,752,2025-10-18,1740.29,debit_card,paid
753,753,2025-05-02,998.96,paypal,paid
754,754,2022-10-25,859.14,debit_card,paid
755,755,2023-04-02,1378.76,cash,paid
756,756,2023-07-14,305.81,paypal,paid
757,757,2024-10-08,410.41,debit_card,paid
758,758,2025-11-25,264.24,credit_card,pending
759,759,2023-03-02,935.31,paypal,paid
760,760,2024-02-05,637.89,cash,pending
761,761,2022-04-12,981.35,paypal,paid
762,762,2023-07-25,2823.46,debit_card,paid
763,763,2022-04-16,441.52,debit_card,paid
764,764,2022-10-27,190.1,debit_card,refunded
765,765,2021-06-14,377.48,cash,pending
766,766,2025-12-04,483.45,paypal,paid
767,767,2023-12-17,323.28,cash,paid
768,768,2023-02-18,814.45,paypal,paid
769,769,2023-03-07,1009.5,cash,paid
770,770,2022-03-23,1255.4,credit_card,paid
771,771,2025-07-08,927.08,credit_card,paid
772,772,2022-04-21,723.75,paypal,paid
773,773,2025-10-10,719.7,cash,paid
774,774,2023-08-06,253.83,debit_card,paid
775,775,2024-06-25,1302.68,cash,paid
776,776,2023-08-21,1371.75,cash,paid
777,777,2022-12-12,79.3,paypal,paid
778,778,2021-08-02,275.09,credit_card,pending
779,779,2024-03-13,1528.97,cash,paid
780,780,2021-06-02,1018.51,paypal,paid
781,781,2021-05-29,274.64,debit_card,paid
782,782,2021-10-11,5010.03,credit_card,paid
783,783,2025-09-08,151.11,cash,paid
784,784,2025-07-29,902.67,credit_card,pending
785,785,2023-11-11,1814.66,debit_card,paid
786,786,2025-04-25,994.78,paypal,paid
787,787,2025-11-26,915.76,credit_card,refunded
788,788,2025-09-01,848.78,credit_card,paid
789,789,2022-12-24,275.26,credit_card,paid
790,790,2025-11-08,401.51,paypal,paid
791,791,2024-08-03,253.68,cash,paid
792,792,2021-03-02,845.84,debit_card,pending
793,793,2023-04-10,2104.84,debit_card,refunded
794,794,2023-02-24,233.93,credit_card,paid
795,795,2024-05-02,905.27,debit_card,refunded
796,796,2024-11-13,2668.7,debit_card,paid
797,797,2021-10-27,490.28,debit_card,paid
798,798,2023-03-22,837.34,debit_card,paid
799,799,2025-12-04,153.84,cash,paid
800,800,2024-04-21,1628.72,debit_card,paid
801,801,2023-11-17,370.49,cash,paid
802,802,2024-10-25,331.26,paypal,paid
803,803,2021-02-01,678.5,debit_card,paid
804,804,2023-04-04,460.91,credit_card,paid
805,805,2024-02-14,148.58,cash,paid
806,806,2025-10-21,763.94,cash,paid
807,807,2025-09-03,947.22,credit_card,paid
808,808,2021-08-15,1077.59,credit_card,paid
809,809,2025-05-22,1692.67,debit_card,paid
810,810,2023-03-16,364.29,cash,paid
811,811,2025-05-21,3476.06,debit_card,refunded
812,812,2022-11-01,996.0,debit_card,paid
813,813,2023-08-23,246.82,cash,pending
814,814,2023-03-26,292.77,credit_card,pending
815,815,2021-01-11,718.31,debit_card,paid
816,816,2022-03-28,678.08,cash,paid
817,817,2025-08-07,374.62,debit_card,paid
818,818,2022-11-08,1025.91,cash,paid
819,819,2021-09-17,1784.34,credit_card,paid
820,820,2021-04-17,124.27,paypal,refunded
821,821,2022-03-03,1105.9,credit_card,pending
822,822,2021-05-15,425.38,debit_card,paid
823,823,2025-01-17,436.95,paypal,paid
824,824,2021-07-14,523.69,credit_card,paid
825,825,2023-03-01,465.05,debit_card,refunded
826,826,2021-01-10,1713.75,paypal,pending
827,827,2024-09-03,1374.71,paypal,paid
828,828,2021-01-20,1514.57,paypal,paid
829,829,2021-10-06,262.15,paypal,paid
830,830,2024-08-24,820.47,paypal,paid
831,831,2024-11-18,2088.14,cash,paid
832,832,2021-03-17,266.53,debit_card,paid
833,833,2025-02-02,760.42,cash,paid
834,834,2021-01-22,546.1,cash,paid
835,835,2023-11-06,253.16,debit_card,paid
836,836,2023-05-10,2514.18,paypal,paid
837,837,2023-02-28,814.04,credit_card,paid
838,838,2021-01-16,481.39,paypal,paid
839,839,2024-01-01,197.56,paypal,paid
840,840,2022-01-10,723.31,debit_card,paid
841,841,2024-12-13,1140.96,paypal,pending
842,842,2024-03-28,1042.44,paypal,paid
843,843,2022-11-04,2842.24,debit_card,paid
844,844,2022-06-04,871.72,debit_card,paid
845,845,2024-12-29,840.27,cash,paid
846,846,2021-05-31,1408.44,paypal,paid
847,847,2025-07-23,1417.37,debit_card,pending
848,848,2022-02-27,1076.92,credit_card,pending
849,849,2025-08-10,4895.38,debit_card,paid
850,850,2024-10-25,1009.55,debit_card,refunded
851,851,2024-11-05,805.02,credit_card,paid
852,852,2022-06-24,649.88,debit_card,refunded
853,853,2021-08-20,1070.55,debit_card,paid
854,854,2022-11-30,765.13,debit_card,paid
855,855,2025-08-02,397.28,paypal,paid
856,856,2023-08-14,263.59,credit_card,paid
857,857,2022-04-07,440.55,debit_card,paid
858,858,2022-08-11,361.4,credit_card,paid
859,859,2021-07-03,777.01,paypal,paid
860,860,2025-02-24,521.59,paypal,paid
861,861,2024-05-15,861.99,debit_card,paid
862,862,2024-07-18,1038.72,paypal,refunded
863,863,2022-07-20,144.33,paypal,paid
864,864,2021-05-11,689.07,debit_card,paid
865,865,2025-08-23,641.22,paypal,paid
866,866,2023-02-21,927.41,debit_card,paid
867,867,2023-09-10,1621.18,debit_card,paid
868,868,2023-01-27,940.86,cash,paid
869,869,2022-09-05,1099.25,cash,paid
870,870,2021-01-01,208.4,paypal,paid
871,871,2025-07-27,732.63,cash,paid
872,872,2022-08-27,442.72,cash,paid
873,873,2023-01-11,350.57,credit_card,paid
874,874,2024-04-12,656.63,credit_card,paid
875,875,2022-05-07,467.01,cash,paid
876,876,2024-12-15,384.57,cash,paid
877,877,2023-03-10,422.31,cash,paid
878,878,2022-06-16,239.25,cash,refunded
879,879,2025-09-18,2789.38,debit_card,paid
880,880,2024-11-21,843.75,debit_card,paid
881,881,2024-09-15,525.67,debit_card,paid
882,882,2025-03-03,393.76,cash,paid
883,883,2024-08-16,883.28,cash,paid
884,884,2022-06-01,642.97,debit_card,paid
885,885,2021-09-06,1867.85,cash,paid
886,886,2021-04-08,829.55,credit_card,paid
887,887,2024-05-15,424.14,debit_card,paid
888,888,2022-04-08,752.63,cash,refunded
889,889,2022-07-18,375.53,paypal,paid
890,890,2025-07-03,305.35,cash,paid
891,891,2022-03-20,272.5,paypal,paid
892,892,2024-07-19,390.39,debit_card,paid
893,893,2021-02-28,949.36,debit_card,paid
894,894,2023-03-13,1044.51,paypal,paid
895,895,2023-11-07,360.18,credit_card,paid
896,896,2021-01-01,1367.39,debit_card,paid
897,897,2023-05-13,367.86,credit_card,paid
898,898,2024-04-24,347.57,credit_card,paid
899,899,2021-08-14,3423.16,debit_card,paid
900,900,2024-04-19,537.87,credit_card,pending
901,901,2025-05-25,620.24,debit_card,paid
902,902,2022-03-21,1929.22,cash,paid
903,903,2021-11-25,1024.93,credit_card,paid
904,904,2023-01-08,437.34,debit_card,paid
905,905,2023-02-06,530.44,cash,refunded
906,906,2024-08-06,1096.09,cash,pending
907,907,2025-02-17,1121.97,credit_card,refunded
908,908,2025-05-10,1036.76,cash,paid
909,909,2025-07-18,1709.93,debit_card,paid
910,910,2022-04-21,329.81,debit_card,paid
911,911,2025-03-12,659.97,credit_card,paid
912,912,2023-01-12,385.85,paypal,paid
913,913,2021-08-03,284.0,credit_card,pending
914,914,2024-10-28,2103.73,cash,paid
915,915,2023-02-23,233.51,cash,paid
916,916,2024-08-12,2194.63,credit_card,paid
917,917,2024-04-27,590.26,debit_card,paid
918,918,2023-02-03,282.88,paypal,paid
919,919,2024-04-11,1183.2,cash,pending
920,920,2021-01-12,153.74,credit_card,paid
921,921,2022-10-08,881.81,cash,paid
922,922,2025-04-14,477.83,debit_card,paid
923,923,2022-03-07,324.14,debit_card,paid
924,924,2024-08-03,3192.11,credit_card,paid
925,925,2023-07-29,311.08,cash,paid
926,926,2023-11-08,106.77,debit_card,paid
927,927,2025-09-28,3349.4,cash,paid
928,928,2021-08-01,2871.86,debit_card,paid
929,929,2022-02-11,553.65,cash,paid
930,930,2023-01-21,248.07,paypal,paid
931,931,2023-04-21,231.32,paypal,paid
932,932,2023-09-07,227.37,cash,paid
933,933,2023-04-19,601.89,credit_card,refunded
934,934,2024-12-19,1179.47,debit_card,paid
935,935,2021-09-23,906.23,credit_card,paid
936,936,2025-11-25,1535.1,credit_card,paid
937,937,2022-08-26,453.8,debit_card,paid
938,938,2023-11-17,989.43,debit_card,paid
939,939,2021-06-28,718.18,debit_card,pending
940,940,2023-04-15,908.22,paypal,paid
941,941,2023-08-21,488.11,paypal,paid
942,942,2025-04-02,642.78,paypal,paid
943,943,2023-11-14,878.89,credit_card,paid
944,944,2021-01-17,879.54,cash,paid
945,945,2023-03-10,474.08,debit_card,paid
946,946,2022-01-06,199.23,paypal,pending
947,947,2022-11-01,294.42,paypal,paid
948,948,2024-11-22,868.37,credit_card,paid
949,949,2023-09-11,893.94,cash,paid
950,950,2021-09-30,459.47,paypal,paid
951,951,2024-09-20,181.49,debit_card,paid
952,952,2021-10-07,984.07,debit_card,paid
953,953,2021-10-21,399.33,debit_card,paid
954,954,2025-06-20,97.19,credit_card,paid
955,955,2024-11-24,232.8,cash,paid
956,956,2025-07-25,2238.9,credit_card,paid
957,957,2021-05-24,304.67,debit_card,refunded
958,958,2024-01-10,287.03,cash,paid
959,959,2023-06-04,2307.09,paypal,paid
960,960,2021-04-10,313.77,credit_card,refunded
961,961,2022-09-25,149.18,paypal,paid
962,962,2024-11-04,846.33,cash,paid
963,963,2024-05-19,220.74,cash,paid
964,964,2021-12-19,460.18,cash,paid
965,965,2021-09-22,516.58,paypal,refunded
966,966,2024-09-26,448.55,cash,paid
967,967,2025-07-06,505.84,cash,paid
968,968,2021-07-04,723.83,paypal,paid
969,969,2024-05-03,763.45,paypal,paid
970,970,2025-10-04,251.42,paypal,paid
971,971,2021-07-07,815.29,cash,paid
972,972,2022-06-29,297.67,paypal,paid
973,973,2021-06-27,666.42,paypal,paid
974,974,2024-04-10,292.09,paypal,paid
975,975,2024-07-12,295.94,paypal,paid
976,976,2021-08-29,279.34,credit_card,paid
977,977,2024-10-17,721.26,debit_card,paid
978,978,2023-12-30,224.61,paypal,paid
979,979,2025-01-11,213.93,cash,paid
980,980,2022-10-19,509.67,credit_card,pending
981,981,2021-06-09,204.8,paypal,paid
982,982,2023-05-14,973.87,credit_card,paid
983,983,2021-06-02,3186.74,credit_card,paid
984,984,2022-12-05,468.22,cash,paid
985,985,2025-09-06,1042.16,debit_card,paid
986,986,2023-01-05,1564.77,credit_card,paid
987,987,2021-02-13,219.86,cash,paid
988,988,2023-08-23,713.04,paypal,paid
989,989,2023-12-16,370.45,paypal,paid
990,990,2021-10-06,470.91,cash,paid
991,991,2023-12-06,670.01,debit_card,paid
992,992,2021-07-04,655.6,cash,paid
993,993,2022-01-18,548.4,debit_card,paid
994,994,2022-01-10,276.29,credit_card,paid
995,995,2024-06-22,886.88,credit_card,paid
996,996,2022-07-26,256.06,paypal,paid
997,997,2024-02-05,1423.87,paypal,paid
998,998,2024-11-25,1021.12,credit_card,paid
999,999,2025-02-11,790.22,paypal,paid
1000,1000,2024-07-07,2641.05,debit_card,paid
1001,1001,2024-01-08,1176.89,paypal,paid
1002,1002,2021-02-20,1557.88,debit_card,paid
1003,1003,2024-03-12,259.74,credit_card,paid
1004,1004,2024-09-20,1570.86,paypal,paid
1005,1005,2023-05-19,260.27,paypal,paid
1006,1006,2022-07-19,629.74,debit_card,paid
1007,1007,2021-01-18,2081.73,paypal,paid
1008,1008,2022-02-03,1726.97,paypal,paid
1009,1009,2024-11-17,1994.32,debit_card,paid
1010,1010,2022-03-05,1553.89,credit_card,paid
1011,1011,2022-09-15,4594.11,credit_card,paid
1012,1012,2022-02-09,182.05,credit_card,paid
1013,1013,2021-05-30,3340.86,credit_card,paid
1014,1014,2024-07-09,1141.97,cash,paid
1015,1015,2021-09-18,810.68,credit_card,paid
1016,1016,2021-12-20,393.54,credit_card,paid
1017,1017,2025-04-10,196.42,debit_card,refunded
1018,1018,2021-11-02,707.76,debit_card,paid
1019,1019,2023-06-04,785.71,cash,paid
1020,1020,2022-07-02,1114.07,credit_card,paid
1021,1021,2024-12-03,320.82,credit_card,paid
1022,1022,2021-03-11,351.82,debit_card,paid
1023,1023,2022-08-01,285.59,cash,paid
1024,1024,2021-08-12,976.86,paypal,paid
1025,1025,2024-06-13,99.32,credit_card,paid
1026,1026,2023-06-11,617.97,paypal,paid
1027,1027,2024-09-06,693.97,debit_card,paid
1028,1028,2024-10-14,735.91,credit_card,paid
1029,1029,2025-06-14,4095.84,cash,paid
1030,1030,2023-04-27,523.36,credit_card,paid
1031,1031,2023-09-18,624.38,paypal,paid
1032,1032,2023-03-23,114.69,cash,refunded
1033,1033,2024-11-27,676.06,paypal,paid
1034,1034,2024-11-02,849.45,paypal,paid
1035,1035,2023-02-13,170.87,paypal,paid
1036,1036,2021-04-07,3074.79,cash,paid
1037,1037,2022-06-01,430.87,paypal,paid
1038,1038,2023-02-22,384.1,cash,paid
1039,1039,2025-06-19,313.99,cash,paid
1040,1040,2023-01-06,397.93,cash,paid
1041,1041,2023-08-31,432.03,cash,paid
1042,1042,2021-08-15,2177.98,paypal,refunded
1043,1043,2022-01-05,310.79,cash,paid
1044,1044,2023-11-16,3176.31,cash,refunded
1045,1045,2021-09-24,398.79,cash,paid
1046,1046,2024-02-01,238.22,credit_card,paid
1047,1047,2024-02-16,783.11,credit_card,paid
1048,1048,2023-03-16,948.04,debit_card,paid
1049,1049,2024-09-28,1563.76,credit_card,paid
1050,1050,2022-02-23,812.47,credit_card,paid
1051,1051,2022-06-19,146.15,paypal,paid
1052,1052,2023-06-24,633.75,credit_card,paid
1053,1053,2024-05-06,1026.04,cash,paid
1054,1054,2023-02-06,583.54,paypal,paid
1055,1055,2021-04-11,670.5,paypal,paid
1056,1056,2022-10-31,545.92,cash,paid
1057,1057,2024-12-30,897.8,paypal,paid
1058,1058,2023-01-15,693.09,paypal,paid
1059,1059,2024-02-14,1100.28,cash,paid
1060,1060,2024-10-12,266.29,debit_card,paid
1061,1061,2025-05-08,346.95,cash,paid
1062,1062,2023-05-09,416.06,credit_card,paid
1063,1063,2023-02-05,1041.39,credit_card,paid
1064,1064,2024-06-22,325.94,credit_card,pending
1065,1065,2022-03-04,334.31,cash,paid
1066,1066,2024-10-08,538.98,paypal,paid
1067,1067,2021-05-17,139.25,paypal,paid
1068,1068,2021-03-17,1385.91,credit_card,paid
1069,1069,2021-01-19,377.71,debit_card,paid
1070,1070,2024-09-27,896.73,cash,refunded
1071,1071,2024-08-18,556.18,paypal,paid
1072,1072,2024-07-07,312.2,debit_card,paid
1073,1073,2023-03-24,569.4,credit_card,paid
1074,1074,2022-10-30,539.87,paypal,paid
1075,1075,2021-06-16,1102.2,cash,paid
1076,1076,2025-04-20,1808.87,cash,paid
1077,1077,2025-03-24,976.16,credit_card,paid
1078,1078,2024-04-27,989.4,debit_card,paid
1079,1079,2022-09-02,363.35,credit_card,paid
1080,1080,2025-06-11,193.2,paypal,paid
1081,1081,2022-06-10,435.96,credit_card,paid
1082,1082,2023-10-12,573.16,credit_card,paid
1083,1083,2022-10-02,126.55,debit_card,paid
