review_id,booking_id,guest_id,rating,review_date,comment
469,45641,2596,4,2022-05-30,Excellent service from the front desk.
470,16096,3083,1,2025-02-03,"Average experience, nothing special."
471,7648,8456,3,2023-03-03,Room smelled a bit musty.
472,44620,5824,5,2023-10-17,"Average experience, nothing special."
473,5551,5193,5,2021-03-05,Room smelled a bit musty.
474,2791,5073,4,2022-06-27,Loved the location and amenities.
475,9273,9621,5,2023-04-11,"Great stay, would come back again."
476,23008,1769,3,2023-10-03,Excellent service from the front desk.
477,8569,6312,2,2023-07-22,Room was clean and staff were friendly.
478,22727,772,5,2025-12-19,Check-in took too long.
479,44829,3469,1,2023-03-24,Bed was uncomfortable but view was great.
480,14422,4753,5,2023-08-28,Loved the location and amenities.
481,13927,1294,5,2024-10-22,Room was clean and staff were friendly.
482,9800,9765,3,2024-08-29,Room smelled a bit musty.
483,14408,307,5,2021-01-15,Room smelled a bit musty.
484,35488,6153,5,2024-07-20,Check-in took too long.
485,11903,8354,4,2025-08-07,Room was clean and staff were friendly.
486,28293,8525,5,2025-02-01,Check-in took too long.
487,38703,5767,5,2022-12-19,Room smelled a bit musty.
488,24770,8098,4,2021-07-24,Room was clean and staff were friendly.
489,6933,7227,4,2024-05-20,Loved the location and amenities.
490,54439,5648,5,2022-07-10,Excellent service from the front desk.
491,32766,2625,2,2023-01-30,Check-in took too long.
492,5083,5159,5,2022-05-27,"Average experience, nothing special."
493,23989,4988,4,2024-05-16,Bed was uncomfortable but view was great.
494,50083,7524,3,2024-01-13,"Would not recommend, poor housekeeping."
495,46608,7029,4,2023-12-19,Loved the location and amenities.
496,47267,7623,4,2021-09-22,Excellent service from the front desk.
497,32163,5626,4,2021-02-27,Loved the location and amenities.
498,28572,1315,2,2025-11-12,Bed was uncomfortable but view was great.
499,43442,4399,4,2022-05-17,Excellent service from the front desk.
500,33984,3351,5,2022-03-04,Loved the location and amenities.
501,41917,8356,3,2022-09-22,Bed was uncomfortable but view was great.
502,9939,6285,5,2023-06-07,Excellent service from the front desk.
503,32581,8854,5,2025-04-12,Excellent service from the front desk.
504,44632,1872,4,2021-10-01,Room smelled a bit musty.
505,51193,2813,5,2021-02-19,Room was clean and staff were friendly.
506,17084,4572,4,2025-06-07,Check-in took too long.
507,24487,5495,5,2022-01-01,Check-in took too long.
508,10536,2334,2,2021-06-09,"Average experience, nothing special."
509,6516,8218,4,2024-08-21,Loved the location and amenities.
510,45638,7983,5,2021-01-19,Loved the location and amenities.
511,37640,956,4,2024-01-06,Room was clean and staff were friendly.
512,50159,5220,4,2023-06-22,Check-in took too long.
513,40387,9705,2,2024-09-09,"Would not recommend, poor housekeeping."
514,37477,7956,4,2022-11-19,Excellent service from the front desk.
515,8579,2118,4,2021-10-03,Room smelled a bit musty.
516,24362,3264,1,2024-10-29,Bed was uncomfortable but view was great.
517,41012,3271,3,2021-05-03,Bed was uncomfortable but view was great.
518,17168,1390,4,2023-03-21,Bed was uncomfortable but view was great.
519,23377,3251,4,2025-03-02,"Would not recommend, poor housekeeping."
520,46603,6259,5,2024-12-04,Bed was uncomfortable but view was great.
521,7909,5924,5,2021-09-07,Check-in took too long.
522,47176,3639,1,2024-02-14,Excellent service from the front desk.
523,47853,6889,4,2021-11-18,Perfect for a weekend getaway.
524,18438,9894,5,2022-11-18,"Would not recommend, poor housekeeping."
525,30803,5907,5,2025-07-03,Perfect for a weekend getaway.
526,32347,326,4,2023-05-08,"Would not recommend, poor housekeeping."
527,27730,1041,4,2025-11-17,"Would not recommend, poor housekeeping."
528,35007,9516,5,2023-08-07,"Average experience, nothing special."
529,31894,6303,5,2021-08-21,Perfect for a weekend getaway.
530,27459,1287,4,2023-01-08,Excellent service from the front desk.
531,30867,2506,5,2024-01-17,"Would not recommend, poor housekeeping."
532,20782,6319,4,2021-01-07,"Would not recommend, poor housekeeping."
533,14159,8468,4,2024-02-07,Perfect for a weekend getaway.
534,18445,4857,4,2021-05-22,"Average experience, nothing special."
535,35998,9380,3,2021-05-20,"Average experience, nothing special."
536,1472,8647,4,2023-07-07,Check-in took too long.
537,51495,8806,2,2024-11-12,Perfect for a weekend getaway.
538,3653,9353,5,2023-09-08,Excellent service from the front desk.
539,23489,6190,5,2021-12-30,Excellent service from the front desk.
540,42387,9842,4,2022-12-17,Perfect for a weekend getaway.
541,8515,1442,2,2021-03-21,Perfect for a weekend getaway.
542,13818,3645,5,2025-08-14,Excellent service from the front desk.
543,2114,2198,3,2023-04-27,Loved the location and amenities.
544,11826,6782,4,2023-12-08,Room smelled a bit musty.
545,47060,7097,4,2024-12-27,Loved the location and amenities.
546,44228,7984,4,2022-10-28,"Average experience, nothing special."
547,40032,655,1,2023-12-30,Bed was uncomfortable but view was great.
548,41787,856,5,2024-11-12,Perfect for a weekend getaway.
549,33616,9826,5,2021-03-14,Bed was uncomfortable but view was great.
550,45529,2250,4,2025-03-02,Room was clean and staff were friendly.
551,24040,3729,4,2022-09-09,Check-in took too long.
552,9218,7080,4,2025-03-29,Check-in took too long.
553,11634,1811,4,2024-07-07,Perfect for a weekend getaway.
554,15208,3871,2,2024-07-30,Bed was uncomfortable but view was great.
555,37050,9776,5,2024-12-18,Excellent service from the front desk.
556,17225,3170,2,2022-02-21,"Would not recommend, poor housekeeping."
557,4743,3684,4,2022-09-07,Room was clean and staff were friendly.
558,53686,2022,5,2025-04-11,Excellent service from the front desk.
559,45398,1351,3,2022-02-20,"Would not recommend, poor housekeeping."
560,31353,954,4,2022-09-23,Loved the location and amenities.
561,22902,8768,4,2021-11-29,Room was clean and staff were friendly.
562,26759,3627,4,2022-12-25,"Would not recommend, poor housekeeping."
563,35981,6022,3,2022-08-29,Room was clean and staff were friendly.
564,54101,9518,3,2021-01-24,Excellent service from the front desk.
565,49451,3477,3,2025-10-01,Room was clean and staff were friendly.
566,38778,3084,2,2021-10-19,Perfect for a weekend getaway.
567,52626,1443,4,2024-08-27,"Great stay, would come back again."
568,9228,6618,5,2024-10-09,Perfect for a weekend getaway.
569,16421,7746,5,2021-02-20,Excellent service from the front desk.
570,15493,193,3,2023-12-12,Loved the location and amenities.
571,6301,1581,4,2024-11-01,"Average experience, nothing special."
572,49269,2362,2,2025-11-19,Bed was uncomfortable but view was great.
573,2032,864,4,2021-12-09,"Would not recommend, poor housekeeping."
574,37229,949,4,2023-11-29,Loved the location and amenities.
575,51396,6560,4,2025-05-31,Perfect for a weekend getaway.
576,42045,672,3,2025-06-05,"Would not recommend, poor housekeeping."
577,22497,4245,5,2022-01-12,Room smelled a bit musty.
578,14638,9408,4,2025-02-04,Perfect for a weekend getaway.
579,35230,779,5,2023-08-10,Excellent service from the front desk.
580,1517,3335,2,2024-09-17,Excellent service from the front desk.
581,30608,2104,3,2023-12-08,Excellent service from the front desk.
582,36996,296,5,2021-02-16,Check-in took too long.
583,17566,4055,4,2021-05-25,Bed was uncomfortable but view was great.
584,30113,7657,1,2026-01-09,Excellent service from the front desk.
585,25166,4051,3,2021-09-19,Bed was uncomfortable but view was great.
586,4897,778,4,2025-02-13,Perfect for a weekend getaway.
587,17829,2093,5,2022-11-04,"Great stay, would come back again."
588,8689,6311,3,2023-06-13,Room was clean and staff were friendly.
589,16995,142,4,2021-02-25,Loved the location and amenities.
590,17095,9370,5,2023-04-08,Excellent service from the front desk.
591,16727,452,2,2021-12-04,Excellent service from the front desk.
592,36144,7068,3,2022-10-14,"Average experience, nothing special."
593,4701,5272,4,2024-11-28,Perfect for a weekend getaway.
594,7632,3866,3,2023-11-23,"Average experience, nothing special."
595,13137,375,5,2025-05-19,Room smelled a bit musty.
596,31385,1321,4,2021-02-25,Loved the location and amenities.
597,48949,608,5,2025-11-12,Check-in took too long.
598,34245,6378,2,2023-04-20,Room smelled a bit musty.
599,35462,8704,5,2024-08-02,Check-in took too long.
600,17859,6556,5,2024-03-11,Room was clean and staff were friendly.
601,31713,4044,5,2023-06-05,Room was clean and staff were friendly.
602,53990,4457,3,2025-07-28,"Great stay, would come back again."
603,3470,9293,4,2022-12-02,"Great stay, would come back again."
604,39927,6463,5,2024-11-10,Excellent service from the front desk.
605,6008,1873,5,2024-10-12,"Average experience, nothing special."
606,10529,62,5,2024-08-29,Loved the location and amenities.
607,23546,6953,1,2025-06-19,"Would not recommend, poor housekeeping."
608,32445,8122,1,2022-05-13,Perfect for a weekend getaway.
609,31945,9684,4,2022-09-21,"Average experience, nothing special."
610,32716,8608,5,2025-10-28,Bed was uncomfortable but view was great.
611,44116,1523,5,2025-05-12,"Average experience, nothing special."
612,979,3851,5,2025-03-06,Excellent service from the front desk.
613,45433,6747,4,2024-12-13,Excellent service from the front desk.
614,38462,8169,4,2024-10-24,Excellent service from the front desk.
615,10539,550,4,2021-04-11,"Average experience, nothing special."
616,45411,5852,4,2021-08-19,Loved the location and amenities.
617,987,5972,3,2021-04-15,"Would not recommend, poor housekeeping."
618,22828,8601,5,2025-08-12,Check-in took too long.
619,36710,7339,4,2022-11-03,Perfect for a weekend getaway.
620,52940,2024,5,2022-09-16,"Great stay, would come back again."
621,19380,6027,4,2024-06-21,Room was clean and staff were friendly.
622,1672,3961,4,2023-07-07,Check-in took too long.
623,8355,1607,5,2021-02-21,"Would not recommend, poor housekeeping."
624,17584,7046,3,2024-11-07,Excellent service from the front desk.
625,34817,9182,5,2025-01-17,"Average experience, nothing special."
626,25054,2953,2,2025-03-01,Bed was uncomfortable but view was great.
627,27347,675,4,2024-09-12,"Great stay, would come back again."
628,7805,2779,4,2024-11-02,"Would not recommend, poor housekeeping."
629,50323,7325,4,2022-01-05,Bed was uncomfortable but view was great.
630,633,2544,5,2021-10-28,Bed was uncomfortable but view was great.
631,15381,7998,5,2024-12-18,Room smelled a bit musty.
632,8020,228,4,2024-10-17,Bed was uncomfortable but view was great.
633,50654,1822,4,2023-09-12,Excellent service from the front desk.
634,40754,6425,5,2024-03-12,"Great stay, would come back again."
635,30636,4892,4,2022-08-26,Room was clean and staff were friendly.
636,53833,5456,5,2024-12-01,Bed was uncomfortable but view was great.
637,6830,5455,5,2021-08-01,Excellent service from the front desk.
638,33063,7519,4,2025-04-19,Bed was uncomfortable but view was great.
639,39646,7516,5,2025-09-11,Room smelled a bit musty.
640,10693,8812,4,2023-04-24,Room smelled a bit musty.
641,29319,8324,5,2025-12-29,Room smelled a bit musty.
642,31108,8512,5,2023-03-06,"Great stay, would come back again."
643,2261,4557,4,2023-04-19,Room smelled a bit musty.
644,49696,9969,4,2024-06-24,"Would not recommend, poor housekeeping."
645,32722,8744,4,2024-02-12,"Great stay, would come back again."
646,1366,5415,5,2022-01-26,"Great stay, would come back again."
647,14595,1076,5,2021-07-17,Loved the location and amenities.
648,94,6249,1,2024-07-25,Perfect for a weekend getaway.
649,53315,6057,3,2022-07-14,Room was clean and staff were friendly.
650,18333,6707,5,2021-11-25,Bed was uncomfortable but view was great.
651,48024,5033,1,2022-10-11,Room was clean and staff were friendly.
652,54481,3458,4,2025-05-21,Loved the location and amenities.
653,7310,5742,1,2024-08-01,Room smelled a bit musty.
654,36911,5521,4,2022-09-21,Check-in took too long.
655,54585,71,2,2022-08-06,Loved the location and amenities.
656,49957,3852,5,2023-01-08,Room smelled a bit musty.
657,36341,6427,3,2024-05-28,Room was clean and staff were friendly.
658,45751,7942,4,2024-12-19,"Would not recommend, poor housekeeping."
659,2780,1367,2,2021-07-25,Check-in took too long.
660,49855,86,1,2025-04-03,Perfect for a weekend getaway.
661,35582,4439,5,2025-05-02,Room smelled a bit musty.
662,46862,6757,4,2021-08-31,Excellent service from the front desk.
663,37976,547,4,2024-07-11,Perfect for a weekend getaway.
664,9900,7908,3,2022-07-31,Bed was uncomfortable but view was great.
665,12160,4803,3,2021-10-10,Room smelled a bit musty.
666,53193,6125,4,2024-08-31,Excellent service from the front desk.
667,45926,811,5,2025-11-03,Room smelled a bit musty.
668,53996,3516,5,2023-12-15,Room was clean and staff were friendly.
669,26218,9981,5,2024-09-06,"Would not recommend, poor housekeeping."
670,54823,3972,3,2022-03-18,Perfect for a weekend getaway.
671,24989,2478,5,2022-03-08,Check-in took too long.
672,47199,7350,3,2021-06-30,"Average experience, nothing special."
673,23500,5124,4,2021-06-20,Bed was uncomfortable but view was great.
674,41996,1140,4,2025-01-16,Check-in took too long.
675,12705,954,5,2023-11-21,Loved the location and amenities.
676,43249,6373,5,2022-01-22,"Average experience, nothing special."
677,38245,7734,4,2024-05-14,"Would not recommend, poor housekeeping."
678,51010,9179,5,2023-04-24,Room was clean and staff were friendly.
679,6672,9290,2,2022-07-04,Excellent service from the front desk.
680,10678,8992,4,2023-10-23,Room was clean and staff were friendly.
681,11524,2667,5,2025-11-25,Room was clean and staff were friendly.
682,45408,1977,4,2025-01-09,Room smelled a bit musty.
683,32881,9389,5,2023-09-02,Bed was uncomfortable but view was great.
684,24308,1372,5,2021-05-25,Loved the location and amenities.
685,23786,5123,3,2023-06-08,Perfect for a weekend getaway.
686,565,4151,4,2022-12-05,"Average experience, nothing special."
687,43555,5891,5,2025-11-16,Perfect for a weekend getaway.
688,28687,5363,4,2024-08-26,Room smelled a bit musty.
689,2234,5117,5,2021-02-26,Loved the location and amenities.
690,27920,7958,4,2023-04-12,Loved the location and amenities.
691,24866,9048,4,2025-08-09,"Great stay, would come back again."
692,51564,3881,3,2021-04-11,Excellent service from the front desk.
693,26583,584,5,2024-03-25,Check-in took too long.
694,11911,1616,3,2023-08-27,Room was clean and staff were friendly.
695,12150,8728,1,2023-05-12,Excellent service from the front desk.
696,45632,6203,4,2022-02-04,Loved the location and amenities.
697,5000,4167,4,2024-04-19,Check-in took too long.
698,14221,3884,4,2023-11-30,Bed was uncomfortable but view was great.
699,33075,4893,5,2025-04-09,Room was clean and staff were friendly.
700,44503,5226,4,2024-09-26,Loved the location and amenities.
701,23028,2852,4,2025-06-03,"Great stay, would come back again."
702,44968,3868,4,2024-01-18,Room smelled a bit musty.
703,54057,9915,5,2023-12-17,Room smelled a bit musty.
