"hotel_id","check_in_date","bookings_that_day","running_total_2025"
31,2025-01-03,1,1
31,2025-01-06,1,2
31,2025-01-08,1,3
31,2025-01-09,1,4
31,2025-01-10,1,5
31,2025-01-11,2,7
31,2025-01-12,1,8
31,2025-01-15,1,9
31,2025-01-16,1,10
31,2025-01-18,2,12
31,2025-01-19,1,13
31,2025-01-28,1,14
31,2025-01-31,1,15
31,2025-02-02,1,16
31,2025-02-03,1,17
31,2025-02-04,1,18
31,2025-02-06,2,20
31,2025-02-07,1,21
31,2025-02-09,1,22
31,2025-02-11,1,23
31,2025-02-12,2,25
31,2025-02-14,1,26
31,2025-02-16,1,27
31,2025-02-19,1,28
31,2025-02-20,2,30
31,2025-02-22,3,33
31,2025-02-27,3,36
31,2025-02-28,1,37
31,2025-03-01,1,38
31,2025-03-02,1,39
31,2025-03-08,1,40
31,2025-03-10,1,41
31,2025-03-15,1,42
31,2025-03-16,1,43
31,2025-03-20,1,44
31,2025-03-24,2,46
31,2025-03-29,3,49
31,2025-03-31,2,51
31,2025-04-01,1,52
31,2025-04-03,1,53
31,2025-04-06,1,54
31,2025-04-09,1,55
31,2025-04-14,1,56
31,2025-04-18,2,58
31,2025-04-20,1,59
31,2025-04-21,2,61
31,2025-04-23,1,62
31,2025-04-24,1,63
31,2025-04-25,1,64
31,2025-04-27,2,66
31,2025-04-30,1,67
31,2025-05-04,1,68
31,2025-05-07,1,69
31,2025-05-08,2,71
31,2025-05-11,3,74
31,2025-05-15,2,76
31,2025-05-18,1,77
31,2025-05-19,3,80
31,2025-05-20,2,82
31,2025-05-23,1,83
31,2025-05-25,1,84
31,2025-05-28,1,85
31,2025-05-29,1,86
31,2025-05-31,1,87
31,2025-06-01,1,88
31,2025-06-03,1,89
31,2025-06-08,1,90
31,2025-06-11,1,91
31,2025-06-14,1,92
31,2025-06-16,2,94
31,2025-06-22,1,95
31,2025-06-24,1,96
31,2025-06-30,1,97
31,2025-07-03,1,98
31,2025-07-05,1,99
31,2025-07-06,1,100
31,2025-07-10,1,101
31,2025-07-12,1,102
31,2025-07-13,1,103
31,2025-07-23,2,105
31,2025-07-25,1,106
31,2025-07-26,1,107
31,2025-07-27,1,108
31,2025-07-29,1,109
31,2025-07-30,2,111
31,2025-08-02,1,112
31,2025-08-04,1,113
31,2025-08-05,1,114
31,2025-08-11,1,115
31,2025-08-12,2,117
31,2025-08-16,1,118
31,2025-08-20,1,119
31,2025-08-23,1,120
31,2025-08-26,1,121
31,2025-08-30,1,122
31,2025-08-31,2,124
31,2025-09-02,1,125
31,2025-09-03,1,126
31,2025-09-04,1,127
31,2025-09-05,1,128
31,2025-09-06,1,129
31,2025-09-07,1,130
31,2025-09-10,1,131
31,2025-09-11,1,132
31,2025-09-14,1,133
31,2025-09-16,1,134
31,2025-09-17,1,135
31,2025-09-18,1,136
31,2025-09-20,3,139
31,2025-09-21,2,141
31,2025-09-22,1,142
31,2025-09-23,3,145
31,2025-09-30,1,146
31,2025-10-02,2,148
31,2025-10-04,1,149
31,2025-10-14,1,150
31,2025-10-17,1,151
31,2025-10-18,2,153
31,2025-10-19,2,155
31,2025-10-20,1,156
31,2025-10-22,1,157
31,2025-10-23,1,158
31,2025-10-24,1,159
31,2025-10-28,1,160
31,2025-11-01,1,161
31,2025-11-02,1,162
31,2025-11-06,1,163
31,2025-11-08,1,164
31,2025-11-09,1,165
31,2025-11-10,1,166
31,2025-11-11,1,167
31,2025-11-13,2,169
31,2025-11-17,1,170
31,2025-11-21,1,171
31,2025-11-22,1,172
31,2025-11-24,1,173
31,2025-11-26,1,174
31,2025-11-29,2,176
31,2025-12-01,2,178
31,2025-12-04,1,179
31,2025-12-05,1,180
31,2025-12-07,1,181
31,2025-12-09,1,182
31,2025-12-11,1,183
31,2025-12-12,2,185
31,2025-12-16,1,186
31,2025-12-22,1,187
31,2025-12-23,1,188
31,2025-12-28,1,189
32,2025-01-02,1,1
32,2025-01-07,1,2
32,2025-01-10,1,3
32,2025-01-11,1,4
32,2025-01-13,1,5
32,2025-01-18,2,7
32,2025-01-20,1,8
32,2025-01-27,1,9
32,2025-02-06,1,10
32,2025-02-12,1,11
32,2025-02-17,1,12
32,2025-02-20,1,13
32,2025-03-03,1,14
32,2025-03-10,1,15
32,2025-03-11,1,16
32,2025-03-16,1,17
32,2025-03-17,1,18
32,2025-03-20,1,19
32,2025-03-21,2,21
32,2025-03-24,1,22
32,2025-03-27,1,23
32,2025-03-28,1,24
32,2025-03-30,1,25
32,2025-03-31,1,26
32,2025-04-03,1,27
32,2025-04-05,2,29
32,2025-04-08,1,30
32,2025-04-10,2,32
32,2025-04-11,1,33
32,2025-04-12,1,34
32,2025-04-17,1,35
32,2025-04-21,1,36
32,2025-04-23,2,38
32,2025-04-26,1,39
32,2025-04-28,1,40
32,2025-04-29,3,43
32,2025-05-01,1,44
32,2025-05-02,2,46
32,2025-05-03,1,47
32,2025-05-04,1,48
32,2025-05-05,1,49
32,2025-05-09,1,50
32,2025-05-12,1,51
32,2025-05-22,1,52
32,2025-05-23,1,53
32,2025-05-24,1,54
32,2025-05-25,1,55
32,2025-05-26,2,57
32,2025-05-27,2,59
32,2025-05-31,1,60
32,2025-06-02,1,61
32,2025-06-03,1,62
32,2025-06-07,1,63
32,2025-06-08,1,64
32,2025-06-09,1,65
32,2025-06-10,2,67
32,2025-06-13,1,68
32,2025-06-19,1,69
32,2025-06-21,1,70
32,2025-06-22,1,71
32,2025-06-25,1,72
32,2025-06-26,1,73
32,2025-06-28,1,74
32,2025-06-30,2,76
32,2025-07-04,1,77
32,2025-07-07,1,78
32,2025-07-09,1,79
32,2025-07-10,1,80
32,2025-07-11,1,81
32,2025-07-12,1,82
32,2025-07-16,1,83
32,2025-07-17,1,84
32,2025-07-18,1,85
32,2025-07-20,1,86
32,2025-07-21,1,87
32,2025-07-22,1,88
32,2025-07-23,1,89
32,2025-07-24,1,90
32,2025-07-27,3,93
32,2025-07-28,1,94
32,2025-08-01,1,95
32,2025-08-03,1,96
32,2025-08-04,1,97
32,2025-08-05,1,98
32,2025-08-07,1,99
32,2025-08-13,2,101
32,2025-08-17,1,102
32,2025-08-19,1,103
32,2025-08-22,1,104
32,2025-08-23,2,106
32,2025-08-24,1,107
32,2025-08-29,1,108
32,2025-09-01,3,111
32,2025-09-04,1,112
32,2025-09-08,1,113
32,2025-09-09,1,114
32,2025-09-10,2,116
32,2025-09-11,1,117
32,2025-09-12,2,119
32,2025-09-15,2,121
32,2025-09-16,1,122
32,2025-09-21,1,123
32,2025-09-22,1,124
32,2025-09-27,1,125
32,2025-09-28,1,126
32,2025-09-30,1,127
32,2025-10-02,2,129
32,2025-10-04,1,130
32,2025-10-07,1,131
32,2025-10-12,2,133
32,2025-10-14,2,135
32,2025-10-17,1,136
32,2025-10-18,1,137
32,2025-10-21,1,138
32,2025-10-24,2,140
32,2025-10-27,1,141
32,2025-10-28,2,143
32,2025-10-30,2,145
32,2025-11-03,1,146
32,2025-11-05,1,147
32,2025-11-10,1,148
32,2025-11-11,1,149
32,2025-11-12,1,150
32,2025-11-14,1,151
32,2025-11-15,1,152
32,2025-11-18,2,154
32,2025-11-19,1,155
32,2025-11-23,1,156
32,2025-11-28,2,158
32,2025-11-30,1,159
32,2025-12-04,2,161
32,2025-12-06,1,162
32,2025-12-08,1,163
32,2025-12-09,1,164
32,2025-12-10,1,165
32,2025-12-11,1,166
32,2025-12-13,1,167
32,2025-12-15,1,168
32,2025-12-16,1,169
32,2025-12-19,1,170
32,2025-12-22,1,171
32,2025-12-26,1,172
33,2025-01-01,1,1
33,2025-01-03,1,2
33,2025-01-07,1,3
33,2025-01-08,1,4
33,2025-01-09,1,5
33,2025-01-11,1,6
33,2025-01-12,1,7
33,2025-01-13,2,9
33,2025-01-15,1,10
33,2025-01-17,1,11
33,2025-01-22,1,12
33,2025-01-25,1,13
33,2025-01-26,1,14
33,2025-01-31,4,18
33,2025-02-05,2,20
33,2025-02-08,1,21
33,2025-02-10,1,22
33,2025-02-15,2,24
33,2025-02-18,1,25
33,2025-02-21,1,26
33,2025-02-23,2,28
33,2025-02-25,1,29
33,2025-02-27,1,30
33,2025-03-01,1,31
33,2025-03-04,1,32
33,2025-03-06,1,33
33,2025-03-09,1,34
33,2025-03-11,1,35
33,2025-03-15,1,36
33,2025-03-17,1,37
33,2025-03-18,1,38
33,2025-03-19,1,39
33,2025-03-22,2,41
33,2025-03-23,4,45
33,2025-03-26,1,46
33,2025-03-29,1,47
33,2025-03-30,2,49
33,2025-04-04,2,51
33,2025-04-06,1,52
33,2025-04-07,1,53
33,2025-04-08,1,54
33,2025-04-10,1,55
33,2025-04-11,1,56
33,2025-04-12,1,57
33,2025-04-14,1,58
33,2025-04-15,2,60
33,2025-04-18,1,61
33,2025-04-21,1,62
33,2025-04-22,1,63
33,2025-04-28,1,64
33,2025-04-29,1,65
33,2025-04-30,1,66
33,2025-05-01,1,67
33,2025-05-05,1,68
33,2025-05-06,1,69
33,2025-05-08,1,70
33,2025-05-09,1,71
33,2025-05-11,2,73
33,2025-05-12,1,74
33,2025-05-13,1,75
33,2025-05-14,1,76
33,2025-05-18,1,77
33,2025-05-23,1,78
33,2025-05-26,1,79
33,2025-05-27,1,80
33,2025-05-28,1,81
33,2025-05-30,1,82
33,2025-05-31,1,83
33,2025-06-01,1,84
33,2025-06-11,1,85
33,2025-06-12,1,86
33,2025-06-13,1,87
33,2025-06-14,1,88
33,2025-06-18,1,89
33,2025-06-20,1,90
33,2025-06-21,1,91
33,2025-06-22,1,92
33,2025-06-23,1,93
33,2025-06-24,1,94
33,2025-06-25,1,95
33,2025-06-28,2,97
33,2025-07-02,2,99
33,2025-07-06,1,100
33,2025-07-07,1,101
33,2025-07-08,1,102
33,2025-07-09,1,103
33,2025-07-11,1,104
33,2025-07-14,1,105
33,2025-07-15,1,106
33,2025-07-23,1,107
33,2025-07-25,1,108
33,2025-07-27,1,109
33,2025-07-28,1,110
33,2025-07-30,1,111
33,2025-08-03,1,112
33,2025-08-05,1,113
33,2025-08-07,3,116
33,2025-08-08,1,117
33,2025-08-09,1,118
33,2025-08-10,1,119
33,2025-08-16,1,120
33,2025-08-17,2,122
33,2025-08-18,1,123
33,2025-08-22,1,124
33,2025-08-27,1,125
33,2025-08-28,1,126
33,2025-08-30,1,127
33,2025-09-01,1,128
33,2025-09-03,1,129
33,2025-09-04,1,130
33,2025-09-06,1,131
33,2025-09-07,1,132
33,2025-09-08,1,133
33,2025-09-09,1,134
33,2025-09-11,1,135
33,2025-09-12,2,137
33,2025-09-15,1,138
33,2025-09-17,1,139
33,2025-09-20,1,140
33,2025-09-21,1,141
33,2025-09-23,1,142
33,2025-09-24,3,145
33,2025-09-25,1,146
33,2025-09-26,1,147
33,2025-09-27,1,148
33,2025-09-29,1,149
33,2025-09-30,1,150
33,2025-10-01,1,151
33,2025-10-04,3,154
33,2025-10-05,1,155
33,2025-10-08,2,157
33,2025-10-13,1,158
33,2025-10-15,1,159
33,2025-10-21,1,160
33,2025-10-29,1,161
33,2025-11-04,1,162
33,2025-11-06,2,164
33,2025-11-11,1,165
33,2025-11-14,1,166
33,2025-11-19,1,167
33,2025-11-20,1,168
33,2025-11-25,1,169
33,2025-11-27,2,171
33,2025-11-28,1,172
33,2025-11-30,1,173
33,2025-12-04,1,174
33,2025-12-06,1,175
33,2025-12-12,1,176
33,2025-12-13,1,177
33,2025-12-19,2,179
33,2025-12-20,1,180
33,2025-12-21,1,181
34,2025-01-03,1,1
34,2025-01-08,1,2
34,2025-01-12,1,3
34,2025-01-13,1,4
34,2025-01-14,1,5
34,2025-01-17,1,6
34,2025-01-19,1,7
34,2025-01-20,1,8
34,2025-01-21,1,9
34,2025-01-22,1,10
34,2025-01-23,1,11
34,2025-01-25,1,12
34,2025-01-26,1,13
34,2025-01-28,1,14
34,2025-01-29,3,17
34,2025-02-01,2,19
34,2025-02-02,1,20
34,2025-02-03,1,21
34,2025-02-05,1,22
34,2025-02-06,1,23
34,2025-02-07,1,24
34,2025-02-10,1,25
34,2025-02-13,1,26
34,2025-02-22,2,28
34,2025-02-23,1,29
34,2025-02-25,1,30
34,2025-03-06,1,31
34,2025-03-07,1,32
34,2025-03-09,1,33
34,2025-03-12,1,34
34,2025-03-13,1,35
34,2025-03-15,3,38
34,2025-03-18,1,39
34,2025-03-19,1,40
34,2025-03-22,1,41
34,2025-03-23,1,42
34,2025-03-24,1,43
34,2025-03-25,1,44
34,2025-04-04,1,45
34,2025-04-05,1,46
34,2025-04-09,1,47
34,2025-04-11,1,48
34,2025-04-12,1,49
34,2025-04-14,1,50
34,2025-04-15,1,51
34,2025-04-16,1,52
34,2025-04-17,1,53
34,2025-04-18,1,54
34,2025-04-19,1,55
34,2025-04-23,1,56
34,2025-04-25,1,57
34,2025-04-26,1,58
34,2025-05-06,1,59
34,2025-05-09,1,60
34,2025-05-10,1,61
34,2025-05-11,1,62
34,2025-05-12,1,63
34,2025-05-13,1,64
34,2025-05-14,3,67
34,2025-05-16,1,68
34,2025-05-17,1,69
34,2025-05-21,2,71
34,2025-05-29,1,72
34,2025-05-30,3,75
34,2025-05-31,1,76
34,2025-06-01,1,77
34,2025-06-03,1,78
34,2025-06-04,1,79
34,2025-06-06,1,80
34,2025-06-07,1,81
34,2025-06-10,1,82
34,2025-06-13,1,83
34,2025-06-14,1,84
34,2025-06-17,1,85
34,2025-06-18,1,86
34,2025-06-24,1,87
34,2025-06-26,1,88
34,2025-06-27,1,89
34,2025-06-29,1,90
34,2025-07-01,3,93
34,2025-07-02,1,94
34,2025-07-04,1,95
34,2025-07-09,1,96
34,2025-07-14,1,97
34,2025-07-15,1,98
34,2025-07-23,1,99
34,2025-07-24,1,100
34,2025-07-25,1,101
34,2025-07-26,1,102
34,2025-07-31,1,103
34,2025-08-03,1,104
34,2025-08-05,1,105
34,2025-08-06,2,107
34,2025-08-07,1,108
34,2025-08-08,1,109
34,2025-08-09,2,111
34,2025-08-10,1,112
34,2025-08-12,1,113
34,2025-08-13,2,115
34,2025-08-15,1,116
34,2025-08-21,1,117
34,2025-08-22,1,118
34,2025-08-24,1,119
34,2025-08-25,1,120
34,2025-08-29,1,121
34,2025-08-30,1,122
34,2025-08-31,1,123
34,2025-09-02,1,124
34,2025-09-05,2,126
34,2025-09-09,1,127
34,2025-09-10,1,128
34,2025-09-12,3,131
34,2025-09-18,1,132
34,2025-09-20,1,133
34,2025-09-21,1,134
34,2025-09-23,1,135
34,2025-09-28,1,136
34,2025-10-01,2,138
34,2025-10-05,1,139
34,2025-10-08,1,140
34,2025-10-09,1,141
34,2025-10-11,1,142
34,2025-10-12,1,143
34,2025-10-14,1,144
34,2025-10-15,2,146
34,2025-10-17,1,147
34,2025-10-21,1,148
34,2025-10-23,2,150
34,2025-10-24,3,153
34,2025-10-26,1,154
34,2025-10-28,2,156
34,2025-10-31,2,158
34,2025-11-02,1,159
34,2025-11-04,1,160
34,2025-11-05,2,162
34,2025-11-08,2,164
34,2025-11-09,1,165
34,2025-11-11,1,166
34,2025-11-13,2,168
34,2025-11-17,3,171
34,2025-11-21,1,172
34,2025-11-23,1,173
34,2025-11-25,1,174
34,2025-11-26,1,175
34,2025-11-28,1,176
34,2025-11-30,1,177
34,2025-12-01,1,178
34,2025-12-03,1,179
34,2025-12-05,1,180
34,2025-12-09,1,181
34,2025-12-12,2,183
34,2025-12-18,1,184
34,2025-12-25,1,185
34,2025-12-26,1,186
34,2025-12-27,1,187
34,2025-12-29,1,188
34,2025-12-30,1,189
35,2025-01-02,1,1
35,2025-01-17,2,3
35,2025-01-22,2,5
35,2025-01-24,1,6
35,2025-01-25,1,7
35,2025-02-01,2,9
35,2025-02-04,1,10
35,2025-02-06,1,11
35,2025-02-08,2,13
35,2025-02-10,1,14
35,2025-02-13,1,15
35,2025-02-15,1,16
35,2025-02-16,1,17
35,2025-02-17,1,18
35,2025-02-18,1,19
35,2025-02-20,1,20
35,2025-02-23,2,22
35,2025-02-27,1,23
35,2025-03-04,1,24
35,2025-03-05,1,25
35,2025-03-06,1,26
35,2025-03-09,1,27
35,2025-03-10,1,28
35,2025-03-14,1,29
35,2025-03-18,2,31
35,2025-03-19,2,33
35,2025-03-21,1,34
35,2025-03-22,3,37
35,2025-03-23,1,38
35,2025-03-28,2,40
35,2025-03-29,2,42
35,2025-03-30,1,43
35,2025-03-31,1,44
35,2025-04-01,2,46
35,2025-04-03,1,47
35,2025-04-05,1,48
35,2025-04-07,2,50
35,2025-04-09,1,51
35,2025-04-11,1,52
35,2025-04-12,1,53
35,2025-04-14,1,54
35,2025-04-17,1,55
35,2025-04-18,1,56
35,2025-04-19,2,58
35,2025-04-23,1,59
35,2025-04-29,1,60
35,2025-05-04,2,62
35,2025-05-09,1,63
35,2025-05-12,1,64
35,2025-05-14,1,65
35,2025-05-17,1,66
35,2025-05-18,1,67
35,2025-05-19,3,70
35,2025-05-21,1,71
35,2025-05-22,4,75
35,2025-05-24,1,76
35,2025-05-27,1,77
35,2025-06-02,1,78
35,2025-06-03,2,80
35,2025-06-04,1,81
35,2025-06-05,1,82
35,2025-06-06,1,83
35,2025-06-07,3,86
35,2025-06-08,1,87
35,2025-06-10,1,88
35,2025-06-11,1,89
35,2025-06-12,1,90
35,2025-06-14,1,91
35,2025-06-19,1,92
35,2025-06-24,1,93
35,2025-06-25,1,94
35,2025-06-26,1,95
35,2025-06-27,1,96
35,2025-06-30,1,97
35,2025-07-02,1,98
35,2025-07-05,1,99
35,2025-07-14,2,101
35,2025-07-16,1,102
35,2025-07-17,1,103
35,2025-07-18,1,104
35,2025-07-21,2,106
35,2025-07-23,1,107
35,2025-07-25,2,109
35,2025-07-26,1,110
35,2025-07-27,1,111
35,2025-07-31,2,113
35,2025-08-02,1,114
35,2025-08-04,1,115
35,2025-08-05,3,118
35,2025-08-07,1,119
35,2025-08-08,1,120
35,2025-08-11,1,121
35,2025-08-12,1,122
35,2025-08-13,2,124
35,2025-08-15,1,125
35,2025-08-16,1,126
35,2025-08-19,1,127
35,2025-08-20,1,128
35,2025-08-21,1,129
35,2025-08-23,1,130
35,2025-08-25,2,132
35,2025-08-26,1,133
35,2025-08-30,1,134
35,2025-09-09,2,136
35,2025-09-10,1,137
35,2025-09-12,1,138
35,2025-09-16,2,140
35,2025-09-18,2,142
35,2025-09-23,1,143
35,2025-09-27,1,144
35,2025-09-30,1,145
35,2025-10-03,1,146
35,2025-10-04,1,147
35,2025-10-05,2,149
35,2025-10-07,1,150
35,2025-10-10,1,151
35,2025-10-11,1,152
35,2025-10-12,1,153
35,2025-10-14,1,154
35,2025-10-15,2,156
35,2025-10-18,1,157
35,2025-10-19,1,158
35,2025-10-25,1,159
35,2025-10-27,2,161
35,2025-10-28,1,162
35,2025-10-30,1,163
35,2025-11-02,1,164
35,2025-11-04,1,165
35,2025-11-10,1,166
35,2025-11-12,1,167
35,2025-11-13,1,168
35,2025-11-14,1,169
35,2025-11-15,1,170
35,2025-11-16,1,171
35,2025-11-20,1,172
35,2025-11-29,1,173
35,2025-11-30,1,174
35,2025-12-01,1,175
35,2025-12-02,1,176
35,2025-12-04,1,177
35,2025-12-05,2,179
35,2025-12-06,1,180
35,2025-12-12,1,181
35,2025-12-24,1,182
35,2025-12-25,1,183
35,2025-12-28,3,186
35,2025-12-29,1,187
36,2025-01-01,1,1
36,2025-01-03,1,2
36,2025-01-04,1,3
36,2025-01-05,1,4
36,2025-01-07,1,5
36,2025-01-08,4,9
36,2025-01-10,1,10
36,2025-01-13,1,11
36,2025-01-15,1,12
36,2025-01-17,1,13
36,2025-01-22,2,15
36,2025-01-23,1,16
36,2025-01-26,1,17
36,2025-01-27,2,19
36,2025-01-29,1,20
36,2025-02-02,2,22
36,2025-02-04,1,23
36,2025-02-09,1,24
36,2025-02-13,3,27
36,2025-02-15,1,28
36,2025-02-23,1,29
36,2025-02-24,3,32
36,2025-02-26,1,33
36,2025-03-01,1,34
36,2025-03-04,2,36
36,2025-03-17,1,37
36,2025-03-18,1,38
36,2025-03-21,1,39
36,2025-03-23,1,40
36,2025-03-24,1,41
36,2025-03-25,1,42
36,2025-03-28,1,43
36,2025-03-30,1,44
36,2025-04-01,3,47
36,2025-04-03,2,49
36,2025-04-05,1,50
36,2025-04-08,2,52
36,2025-04-12,1,53
36,2025-04-13,2,55
36,2025-04-16,1,56
36,2025-04-17,2,58
36,2025-04-20,1,59
36,2025-04-21,1,60
36,2025-04-23,1,61
36,2025-04-24,1,62
36,2025-04-26,2,64
36,2025-04-30,2,66
36,2025-05-07,1,67
36,2025-05-13,1,68
36,2025-05-14,2,70
36,2025-05-15,1,71
36,2025-05-16,1,72
36,2025-05-21,1,73
36,2025-05-22,1,74
36,2025-05-23,2,76
36,2025-05-24,1,77
36,2025-05-25,1,78
36,2025-05-27,1,79
36,2025-05-28,3,82
36,2025-06-02,3,85
36,2025-06-05,1,86
36,2025-06-07,1,87
36,2025-06-11,1,88
36,2025-06-12,1,89
36,2025-06-14,2,91
36,2025-06-16,1,92
36,2025-06-17,1,93
36,2025-06-19,1,94
36,2025-06-20,1,95
36,2025-06-22,1,96
36,2025-06-27,1,97
36,2025-06-30,1,98
36,2025-07-01,1,99
36,2025-07-02,2,101
36,2025-07-08,1,102
36,2025-07-09,1,103
36,2025-07-13,2,105
36,2025-07-17,1,106
36,2025-07-18,1,107
36,2025-07-22,1,108
36,2025-07-23,1,109
36,2025-07-27,1,110
36,2025-07-28,1,111
36,2025-07-29,1,112
36,2025-07-30,1,113
36,2025-07-31,1,114
36,2025-08-05,1,115
36,2025-08-11,1,116
36,2025-08-12,1,117
36,2025-08-14,1,118
36,2025-08-15,1,119
36,2025-08-21,1,120
36,2025-08-23,1,121
36,2025-08-24,1,122
36,2025-08-25,1,123
36,2025-08-26,1,124
36,2025-08-29,1,125
36,2025-09-01,1,126
36,2025-09-03,1,127
36,2025-09-04,1,128
36,2025-09-05,2,130
36,2025-09-09,1,131
36,2025-09-10,1,132
36,2025-09-13,1,133
36,2025-09-16,2,135
36,2025-09-19,1,136
36,2025-09-21,2,138
36,2025-09-24,1,139
36,2025-09-27,1,140
36,2025-09-28,1,141
36,2025-09-29,1,142
36,2025-10-11,1,143
36,2025-10-13,1,144
36,2025-10-14,2,146
36,2025-10-15,3,149
36,2025-10-24,1,150
36,2025-10-25,1,151
36,2025-10-28,3,154
36,2025-10-30,1,155
36,2025-11-04,1,156
36,2025-11-06,1,157
36,2025-11-07,2,159
36,2025-11-14,1,160
36,2025-11-21,1,161
36,2025-11-24,1,162
36,2025-11-27,1,163
36,2025-11-28,1,164
36,2025-11-30,1,165
36,2025-12-05,1,166
36,2025-12-07,2,168
36,2025-12-09,1,169
36,2025-12-10,1,170
36,2025-12-12,2,172
36,2025-12-15,2,174
36,2025-12-17,1,175
36,2025-12-19,1,176
36,2025-12-23,3,179
36,2025-12-24,1,180
36,2025-12-29,1,181
37,2025-01-01,1,1
37,2025-01-02,1,2
37,2025-01-04,1,3
37,2025-01-05,2,5
37,2025-01-10,1,6
37,2025-01-11,3,9
37,2025-01-14,1,10
37,2025-01-15,1,11
37,2025-01-16,2,13
37,2025-01-17,1,14
37,2025-01-19,2,16
37,2025-01-22,1,17
37,2025-01-26,2,19
37,2025-02-01,1,20
37,2025-02-04,2,22
37,2025-02-05,1,23
37,2025-02-08,3,26
37,2025-02-10,3,29
37,2025-02-11,1,30
37,2025-02-16,2,32
37,2025-02-18,2,34
37,2025-02-23,1,35
37,2025-02-25,1,36
37,2025-02-26,2,38
37,2025-03-02,1,39
37,2025-03-05,2,41
37,2025-03-06,1,42
37,2025-03-07,1,43
37,2025-03-09,1,44
37,2025-03-14,1,45
37,2025-03-18,2,47
37,2025-03-28,1,48
37,2025-03-31,1,49
37,2025-04-02,1,50
37,2025-04-03,2,52
37,2025-04-04,1,53
37,2025-04-06,1,54
37,2025-04-07,2,56
37,2025-04-09,1,57
37,2025-04-10,1,58
37,2025-04-11,1,59
37,2025-04-13,1,60
37,2025-04-14,2,62
37,2025-04-16,1,63
37,2025-04-18,1,64
37,2025-04-20,1,65
37,2025-04-23,1,66
37,2025-04-27,1,67
37,2025-05-01,1,68
37,2025-05-02,1,69
37,2025-05-04,1,70
37,2025-05-06,3,73
37,2025-05-13,1,74
37,2025-05-15,1,75
37,2025-05-22,2,77
37,2025-05-25,1,78
37,2025-05-26,2,80
37,2025-05-27,1,81
37,2025-05-30,1,82
37,2025-06-01,1,83
37,2025-06-02,2,85
37,2025-06-03,2,87
37,2025-06-05,1,88
37,2025-06-06,1,89
37,2025-06-07,1,90
37,2025-06-09,2,92
37,2025-06-11,2,94
37,2025-06-12,1,95
37,2025-06-14,1,96
37,2025-06-16,1,97
37,2025-06-24,1,98
37,2025-06-25,1,99
37,2025-06-26,1,100
37,2025-06-27,1,101
37,2025-06-29,1,102
37,2025-07-02,1,103
37,2025-07-04,1,104
37,2025-07-06,1,105
37,2025-07-16,3,108
37,2025-07-20,1,109
37,2025-07-24,1,110
37,2025-07-25,1,111
37,2025-08-02,1,112
37,2025-08-07,1,113
37,2025-08-09,1,114
37,2025-08-10,1,115
37,2025-08-12,1,116
37,2025-08-16,2,118
37,2025-08-19,2,120
37,2025-08-20,1,121
37,2025-08-21,1,122
37,2025-08-22,1,123
37,2025-08-24,1,124
37,2025-08-26,1,125
37,2025-08-29,1,126
37,2025-08-31,1,127
37,2025-09-01,1,128
37,2025-09-06,1,129
37,2025-09-08,1,130
37,2025-09-10,1,131
37,2025-09-12,1,132
37,2025-09-13,2,134
37,2025-09-15,2,136
37,2025-09-18,1,137
37,2025-09-22,1,138
37,2025-09-23,1,139
37,2025-09-25,1,140
37,2025-09-26,3,143
37,2025-09-28,1,144
37,2025-09-29,1,145
37,2025-09-30,1,146
37,2025-10-01,1,147
37,2025-10-04,1,148
37,2025-10-07,1,149
37,2025-10-09,1,150
37,2025-10-10,2,152
37,2025-10-11,1,153
37,2025-10-12,1,154
37,2025-10-18,2,156
37,2025-10-20,2,158
37,2025-10-22,1,159
37,2025-10-27,1,160
37,2025-10-28,1,161
37,2025-11-01,2,163
37,2025-11-02,1,164
37,2025-11-04,1,165
37,2025-11-09,1,166
37,2025-11-12,2,168
37,2025-11-13,2,170
37,2025-11-17,1,171
37,2025-11-20,1,172
37,2025-11-24,1,173
37,2025-11-27,1,174
37,2025-12-01,1,175
37,2025-12-02,1,176
37,2025-12-03,1,177
37,2025-12-04,2,179
37,2025-12-05,2,181
37,2025-12-06,1,182
37,2025-12-11,2,184
37,2025-12-13,2,186
37,2025-12-14,1,187
37,2025-12-19,1,188
37,2025-12-23,1,189
37,2025-12-24,1,190
37,2025-12-25,1,191
37,2025-12-27,1,192
37,2025-12-29,2,194
37,2025-12-30,1,195
38,2025-01-01,3,3
38,2025-01-04,1,4
38,2025-01-12,1,5
38,2025-01-13,1,6
38,2025-01-15,1,7
38,2025-01-17,1,8
38,2025-01-18,1,9
38,2025-01-19,1,10
38,2025-01-20,2,12
38,2025-01-22,1,13
38,2025-01-23,1,14
38,2025-01-26,1,15
38,2025-01-30,1,16
38,2025-01-31,1,17
38,2025-02-05,1,18
38,2025-02-08,1,19
38,2025-02-10,2,21
38,2025-02-11,1,22
38,2025-02-12,1,23
38,2025-02-13,1,24
38,2025-02-15,1,25
38,2025-02-17,1,26
38,2025-02-18,1,27
38,2025-02-20,1,28
38,2025-02-21,2,30
38,2025-02-22,1,31
38,2025-02-23,1,32
38,2025-02-25,1,33
38,2025-02-27,2,35
38,2025-03-01,1,36
38,2025-03-02,1,37
38,2025-03-03,1,38
38,2025-03-06,1,39
38,2025-03-08,1,40
38,2025-03-09,1,41
38,2025-03-10,2,43
38,2025-03-12,1,44
38,2025-03-13,1,45
38,2025-03-16,1,46
